video_id,entity,type,subtypes,DBpedia_URL,relevance,sentiment_label,sentiment_score,emotion_sadness,emotion_fear,emotion_joy,emotion_disgust,emotion_anger,count,is_entity,lemma,porter_stem,snowball_stem,lancaster_stem,porter_stem_notprocessed,snowball_stem_notprocessed,lancaster_stem_notprocessed,Wikipage,vader_compound,vader_neg_score,vader_pos_score,vader_neu_score,textblob_polarity,textblob_subjectivity,ibm_sentiment_label,ibm_sentiment_score,ibm_anger,ibm_joy,ibm_sadness,ibm_fear,ibm_disgust,google_sentiment_score,google_sentiment_magnitude,topic,publishedAt,channelId,title,description,channelTitle,tags,duration,duration_seconds,duration_minutes
JIiBcgQa3CA,1 million dollars,Quantity,NONE,NONE,0.135766,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1 million dollar,1 million dollar,1 million dollar,1 mil doll,1 million dollar,1 million dollar,1 mil doll,NONE,0.9992,0.036000000000000004,0.237,0.727,0.19778605015673986,0.469912486938349,positive,0.5534319999999999,0.132261,0.601629,0.5477479999999999,0.093512,0.103971,0.10000000149011612,10.5,Free Trade,2018-05-21T19:43:40.000Z,UCueLJ4vLHTwMpYILmdBjRlg,Robinhood for USA - Freetrade for UK! - More Free Trading Apps!,"💰Get on the Waiting List ★  http://yen.io

Robinhood is going to expand their footprint. Legit?

// GET THE APPS
💰 Social Exchange - http://yen.io
🚀 Market Cap - http://coinpuffs.com
💥 Stay Woke - http://cryptoyum.com
📚 Free Email Course - http://10daysofbitcoin.com


// GET STARTED
🚀 Become a Cryptonaut - Support us on http://patreon.com/pub
💻 Join us at the PUB! - http://thebitcoin.pub
💰Get a Coinbase Wallet! - http://dctv.co/dctv-coinbase - Sign up!


// WE DO SOCIAL
🔑 Decentralized Newsletter - https://dctv.co/dctv-news
📔 Twitter - https://dctv.co/dctv-twitter
💻 Google+ - https://dctv.co/dctv-googleplus
✏️ LinkedIn - https://dctv.co/dctv-linkedin
💻 Medium - https://dctv.co/dctv-medium

Music by Charles Giovanniello, a Bitcoin Pub community member!

Note: This is not financial advice as all investing is speculative. Have fun and good luck!",Decentralized TV,"blockchain', 'bitcoin', 'btc', 'cryptocurrency', 'peter saddington', 'bitcoin news', 'cryptocurrency news', 'blockchain news', 'decentralized', 'john saddington'",PT3M40S,220,4
JIiBcgQa3CA,1.1 million pounds,Quantity,NONE,NONE,0.135766,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.1 million pound,1.1 million pound,1.1 million pound,1.1 mil pound,1.1 million pound,1.1 million pound,1.1 mil pound,NONE,0.9992,0.036000000000000004,0.237,0.727,0.19778605015673986,0.469912486938349,positive,0.5534319999999999,0.132261,0.601629,0.5477479999999999,0.093512,0.103971,0.10000000149011612,10.5,Free Trade,2018-05-21T19:43:40.000Z,UCueLJ4vLHTwMpYILmdBjRlg,Robinhood for USA - Freetrade for UK! - More Free Trading Apps!,"💰Get on the Waiting List ★  http://yen.io

Robinhood is going to expand their footprint. Legit?

// GET THE APPS
💰 Social Exchange - http://yen.io
🚀 Market Cap - http://coinpuffs.com
💥 Stay Woke - http://cryptoyum.com
📚 Free Email Course - http://10daysofbitcoin.com


// GET STARTED
🚀 Become a Cryptonaut - Support us on http://patreon.com/pub
💻 Join us at the PUB! - http://thebitcoin.pub
💰Get a Coinbase Wallet! - http://dctv.co/dctv-coinbase - Sign up!


// WE DO SOCIAL
🔑 Decentralized Newsletter - https://dctv.co/dctv-news
📔 Twitter - https://dctv.co/dctv-twitter
💻 Google+ - https://dctv.co/dctv-googleplus
✏️ LinkedIn - https://dctv.co/dctv-linkedin
💻 Medium - https://dctv.co/dctv-medium

Music by Charles Giovanniello, a Bitcoin Pub community member!

Note: This is not financial advice as all investing is speculative. Have fun and good luck!",Decentralized TV,"blockchain', 'bitcoin', 'btc', 'cryptocurrency', 'peter saddington', 'bitcoin news', 'cryptocurrency news', 'blockchain news', 'decentralized', 'john saddington'",PT3M40S,220,4
JIiBcgQa3CA,1.3 million dollars,Quantity,NONE,NONE,0.135766,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.3 million dollar,1.3 million dollar,1.3 million dollar,1.3 mil doll,1.3 million dollar,1.3 million dollar,1.3 mil doll,NONE,0.9992,0.036000000000000004,0.237,0.727,0.19778605015673986,0.469912486938349,positive,0.5534319999999999,0.132261,0.601629,0.5477479999999999,0.093512,0.103971,0.10000000149011612,10.5,Free Trade,2018-05-21T19:43:40.000Z,UCueLJ4vLHTwMpYILmdBjRlg,Robinhood for USA - Freetrade for UK! - More Free Trading Apps!,"💰Get on the Waiting List ★  http://yen.io

Robinhood is going to expand their footprint. Legit?

// GET THE APPS
💰 Social Exchange - http://yen.io
🚀 Market Cap - http://coinpuffs.com
💥 Stay Woke - http://cryptoyum.com
📚 Free Email Course - http://10daysofbitcoin.com


// GET STARTED
🚀 Become a Cryptonaut - Support us on http://patreon.com/pub
💻 Join us at the PUB! - http://thebitcoin.pub
💰Get a Coinbase Wallet! - http://dctv.co/dctv-coinbase - Sign up!


// WE DO SOCIAL
🔑 Decentralized Newsletter - https://dctv.co/dctv-news
📔 Twitter - https://dctv.co/dctv-twitter
💻 Google+ - https://dctv.co/dctv-googleplus
✏️ LinkedIn - https://dctv.co/dctv-linkedin
💻 Medium - https://dctv.co/dctv-medium

Music by Charles Giovanniello, a Bitcoin Pub community member!

Note: This is not financial advice as all investing is speculative. Have fun and good luck!",Decentralized TV,"blockchain', 'bitcoin', 'btc', 'cryptocurrency', 'peter saddington', 'bitcoin news', 'cryptocurrency news', 'blockchain news', 'decentralized', 'john saddington'",PT3M40S,220,4
JIiBcgQa3CA,12 months,Quantity,NONE,NONE,0.135766,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12 month,12 month,12 month,12 month,12 month,12 month,12 month,NONE,0.9992,0.036000000000000004,0.237,0.727,0.19778605015673986,0.469912486938349,positive,0.5534319999999999,0.132261,0.601629,0.5477479999999999,0.093512,0.103971,0.10000000149011612,10.5,Free Trade,2018-05-21T19:43:40.000Z,UCueLJ4vLHTwMpYILmdBjRlg,Robinhood for USA - Freetrade for UK! - More Free Trading Apps!,"💰Get on the Waiting List ★  http://yen.io

Robinhood is going to expand their footprint. Legit?

// GET THE APPS
💰 Social Exchange - http://yen.io
🚀 Market Cap - http://coinpuffs.com
💥 Stay Woke - http://cryptoyum.com
📚 Free Email Course - http://10daysofbitcoin.com


// GET STARTED
🚀 Become a Cryptonaut - Support us on http://patreon.com/pub
💻 Join us at the PUB! - http://thebitcoin.pub
💰Get a Coinbase Wallet! - http://dctv.co/dctv-coinbase - Sign up!


// WE DO SOCIAL
🔑 Decentralized Newsletter - https://dctv.co/dctv-news
📔 Twitter - https://dctv.co/dctv-twitter
💻 Google+ - https://dctv.co/dctv-googleplus
✏️ LinkedIn - https://dctv.co/dctv-linkedin
💻 Medium - https://dctv.co/dctv-medium

Music by Charles Giovanniello, a Bitcoin Pub community member!

Note: This is not financial advice as all investing is speculative. Have fun and good luck!",Decentralized TV,"blockchain', 'bitcoin', 'btc', 'cryptocurrency', 'peter saddington', 'bitcoin news', 'cryptocurrency news', 'blockchain news', 'decentralized', 'john saddington'",PT3M40S,220,4
JIiBcgQa3CA,"300,000 pounds",Quantity,NONE,NONE,0.135766,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"300,000 pound","300,000 pound","300,000 pound","300,000 pound","300,000 pound","300,000 pound","300,000 pound",NONE,0.9992,0.036000000000000004,0.237,0.727,0.19778605015673986,0.469912486938349,positive,0.5534319999999999,0.132261,0.601629,0.5477479999999999,0.093512,0.103971,0.10000000149011612,10.5,Free Trade,2018-05-21T19:43:40.000Z,UCueLJ4vLHTwMpYILmdBjRlg,Robinhood for USA - Freetrade for UK! - More Free Trading Apps!,"💰Get on the Waiting List ★  http://yen.io

Robinhood is going to expand their footprint. Legit?

// GET THE APPS
💰 Social Exchange - http://yen.io
🚀 Market Cap - http://coinpuffs.com
💥 Stay Woke - http://cryptoyum.com
📚 Free Email Course - http://10daysofbitcoin.com


// GET STARTED
🚀 Become a Cryptonaut - Support us on http://patreon.com/pub
💻 Join us at the PUB! - http://thebitcoin.pub
💰Get a Coinbase Wallet! - http://dctv.co/dctv-coinbase - Sign up!


// WE DO SOCIAL
🔑 Decentralized Newsletter - https://dctv.co/dctv-news
📔 Twitter - https://dctv.co/dctv-twitter
💻 Google+ - https://dctv.co/dctv-googleplus
✏️ LinkedIn - https://dctv.co/dctv-linkedin
💻 Medium - https://dctv.co/dctv-medium

Music by Charles Giovanniello, a Bitcoin Pub community member!

Note: This is not financial advice as all investing is speculative. Have fun and good luck!",Decentralized TV,"blockchain', 'bitcoin', 'btc', 'cryptocurrency', 'peter saddington', 'bitcoin news', 'cryptocurrency news', 'blockchain news', 'decentralized', 'john saddington'",PT3M40S,220,4
JIiBcgQa3CA,"800,000 pounds",Quantity,NONE,NONE,0.135766,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"800,000 pound","800,000 pound","800,000 pound","800,000 pound","800,000 pound","800,000 pound","800,000 pound",NONE,0.9992,0.036000000000000004,0.237,0.727,0.19778605015673986,0.469912486938349,positive,0.5534319999999999,0.132261,0.601629,0.5477479999999999,0.093512,0.103971,0.10000000149011612,10.5,Free Trade,2018-05-21T19:43:40.000Z,UCueLJ4vLHTwMpYILmdBjRlg,Robinhood for USA - Freetrade for UK! - More Free Trading Apps!,"💰Get on the Waiting List ★  http://yen.io

Robinhood is going to expand their footprint. Legit?

// GET THE APPS
💰 Social Exchange - http://yen.io
🚀 Market Cap - http://coinpuffs.com
💥 Stay Woke - http://cryptoyum.com
📚 Free Email Course - http://10daysofbitcoin.com


// GET STARTED
🚀 Become a Cryptonaut - Support us on http://patreon.com/pub
💻 Join us at the PUB! - http://thebitcoin.pub
💰Get a Coinbase Wallet! - http://dctv.co/dctv-coinbase - Sign up!


// WE DO SOCIAL
🔑 Decentralized Newsletter - https://dctv.co/dctv-news
📔 Twitter - https://dctv.co/dctv-twitter
💻 Google+ - https://dctv.co/dctv-googleplus
✏️ LinkedIn - https://dctv.co/dctv-linkedin
💻 Medium - https://dctv.co/dctv-medium

Music by Charles Giovanniello, a Bitcoin Pub community member!

Note: This is not financial advice as all investing is speculative. Have fun and good luck!",Decentralized TV,"blockchain', 'bitcoin', 'btc', 'cryptocurrency', 'peter saddington', 'bitcoin news', 'cryptocurrency news', 'blockchain news', 'decentralized', 'john saddington'",PT3M40S,220,4
JIiBcgQa3CA,Amazon,Company,NONE,NONE,0.14202599999999999,neutral,0.0,0.181038,0.049434,0.26709,0.07885,0.076939,1,1,Amazon,Amazon,Amazon,Amazon,amazon,amazon,amazon,NONE,0.9992,0.036000000000000004,0.237,0.727,0.19778605015673986,0.469912486938349,positive,0.5534319999999999,0.132261,0.601629,0.5477479999999999,0.093512,0.103971,0.10000000149011612,10.5,Free Trade,2018-05-21T19:43:40.000Z,UCueLJ4vLHTwMpYILmdBjRlg,Robinhood for USA - Freetrade for UK! - More Free Trading Apps!,"💰Get on the Waiting List ★  http://yen.io

Robinhood is going to expand their footprint. Legit?

// GET THE APPS
💰 Social Exchange - http://yen.io
🚀 Market Cap - http://coinpuffs.com
💥 Stay Woke - http://cryptoyum.com
📚 Free Email Course - http://10daysofbitcoin.com


// GET STARTED
🚀 Become a Cryptonaut - Support us on http://patreon.com/pub
💻 Join us at the PUB! - http://thebitcoin.pub
💰Get a Coinbase Wallet! - http://dctv.co/dctv-coinbase - Sign up!


// WE DO SOCIAL
🔑 Decentralized Newsletter - https://dctv.co/dctv-news
📔 Twitter - https://dctv.co/dctv-twitter
💻 Google+ - https://dctv.co/dctv-googleplus
✏️ LinkedIn - https://dctv.co/dctv-linkedin
💻 Medium - https://dctv.co/dctv-medium

Music by Charles Giovanniello, a Bitcoin Pub community member!

Note: This is not financial advice as all investing is speculative. Have fun and good luck!",Decentralized TV,"blockchain', 'bitcoin', 'btc', 'cryptocurrency', 'peter saddington', 'bitcoin news', 'cryptocurrency news', 'blockchain news', 'decentralized', 'john saddington'",PT3M40S,220,4
JIiBcgQa3CA,America,Location,Continent,NONE,0.158558,positive,0.738451,0.37140300000000004,0.138692,0.467753,0.049381,0.032672,1,1,America,America,America,America,america,america,americ,NONE,0.9992,0.036000000000000004,0.237,0.727,0.19778605015673986,0.469912486938349,positive,0.5534319999999999,0.132261,0.601629,0.5477479999999999,0.093512,0.103971,0.10000000149011612,10.5,Free Trade,2018-05-21T19:43:40.000Z,UCueLJ4vLHTwMpYILmdBjRlg,Robinhood for USA - Freetrade for UK! - More Free Trading Apps!,"💰Get on the Waiting List ★  http://yen.io

Robinhood is going to expand their footprint. Legit?

// GET THE APPS
💰 Social Exchange - http://yen.io
🚀 Market Cap - http://coinpuffs.com
💥 Stay Woke - http://cryptoyum.com
📚 Free Email Course - http://10daysofbitcoin.com


// GET STARTED
🚀 Become a Cryptonaut - Support us on http://patreon.com/pub
💻 Join us at the PUB! - http://thebitcoin.pub
💰Get a Coinbase Wallet! - http://dctv.co/dctv-coinbase - Sign up!


// WE DO SOCIAL
🔑 Decentralized Newsletter - https://dctv.co/dctv-news
📔 Twitter - https://dctv.co/dctv-twitter
💻 Google+ - https://dctv.co/dctv-googleplus
✏️ LinkedIn - https://dctv.co/dctv-linkedin
💻 Medium - https://dctv.co/dctv-medium

Music by Charles Giovanniello, a Bitcoin Pub community member!

Note: This is not financial advice as all investing is speculative. Have fun and good luck!",Decentralized TV,"blockchain', 'bitcoin', 'btc', 'cryptocurrency', 'peter saddington', 'bitcoin news', 'cryptocurrency news', 'blockchain news', 'decentralized', 'john saddington'",PT3M40S,220,4
JIiBcgQa3CA,Britain,Location,Country,NONE,0.270465,negative,-0.393518,0.36448400000000003,0.098354,0.10379300000000001,0.054416,0.040236,3,1,Britain,Britain,Britain,Britain,britain,britain,britain,NONE,0.9992,0.036000000000000004,0.237,0.727,0.19778605015673986,0.469912486938349,positive,0.5534319999999999,0.132261,0.601629,0.5477479999999999,0.093512,0.103971,0.10000000149011612,10.5,Free Trade,2018-05-21T19:43:40.000Z,UCueLJ4vLHTwMpYILmdBjRlg,Robinhood for USA - Freetrade for UK! - More Free Trading Apps!,"💰Get on the Waiting List ★  http://yen.io

Robinhood is going to expand their footprint. Legit?

// GET THE APPS
💰 Social Exchange - http://yen.io
🚀 Market Cap - http://coinpuffs.com
💥 Stay Woke - http://cryptoyum.com
📚 Free Email Course - http://10daysofbitcoin.com


// GET STARTED
🚀 Become a Cryptonaut - Support us on http://patreon.com/pub
💻 Join us at the PUB! - http://thebitcoin.pub
💰Get a Coinbase Wallet! - http://dctv.co/dctv-coinbase - Sign up!


// WE DO SOCIAL
🔑 Decentralized Newsletter - https://dctv.co/dctv-news
📔 Twitter - https://dctv.co/dctv-twitter
💻 Google+ - https://dctv.co/dctv-googleplus
✏️ LinkedIn - https://dctv.co/dctv-linkedin
💻 Medium - https://dctv.co/dctv-medium

Music by Charles Giovanniello, a Bitcoin Pub community member!

Note: This is not financial advice as all investing is speculative. Have fun and good luck!",Decentralized TV,"blockchain', 'bitcoin', 'btc', 'cryptocurrency', 'peter saddington', 'bitcoin news', 'cryptocurrency news', 'blockchain news', 'decentralized', 'john saddington'",PT3M40S,220,4
JIiBcgQa3CA,Copan Hood,GeographicFeature,NONE,NONE,0.350752,positive,0.34684699999999996,0.153087,0.06616,0.25042600000000004,0.088753,0.10271300000000001,2,1,Copan Hood,Copan Hood,Copan Hood,Copan Hood,copan hood,copan hood,cop hood,NONE,0.9992,0.036000000000000004,0.237,0.727,0.19778605015673986,0.469912486938349,positive,0.5534319999999999,0.132261,0.601629,0.5477479999999999,0.093512,0.103971,0.10000000149011612,10.5,Free Trade,2018-05-21T19:43:40.000Z,UCueLJ4vLHTwMpYILmdBjRlg,Robinhood for USA - Freetrade for UK! - More Free Trading Apps!,"💰Get on the Waiting List ★  http://yen.io

Robinhood is going to expand their footprint. Legit?

// GET THE APPS
💰 Social Exchange - http://yen.io
🚀 Market Cap - http://coinpuffs.com
💥 Stay Woke - http://cryptoyum.com
📚 Free Email Course - http://10daysofbitcoin.com


// GET STARTED
🚀 Become a Cryptonaut - Support us on http://patreon.com/pub
💻 Join us at the PUB! - http://thebitcoin.pub
💰Get a Coinbase Wallet! - http://dctv.co/dctv-coinbase - Sign up!


// WE DO SOCIAL
🔑 Decentralized Newsletter - https://dctv.co/dctv-news
📔 Twitter - https://dctv.co/dctv-twitter
💻 Google+ - https://dctv.co/dctv-googleplus
✏️ LinkedIn - https://dctv.co/dctv-linkedin
💻 Medium - https://dctv.co/dctv-medium

Music by Charles Giovanniello, a Bitcoin Pub community member!

Note: This is not financial advice as all investing is speculative. Have fun and good luck!",Decentralized TV,"blockchain', 'bitcoin', 'btc', 'cryptocurrency', 'peter saddington', 'bitcoin news', 'cryptocurrency news', 'blockchain news', 'decentralized', 'john saddington'",PT3M40S,220,4
