video_id,entity,type,subtypes,DBpedia_URL,relevance,sentiment_label,sentiment_score,emotion_sadness,emotion_fear,emotion_joy,emotion_disgust,emotion_anger,count,is_entity,lemma,porter_stem,snowball_stem,lancaster_stem,porter_stem_notprocessed,snowball_stem_notprocessed,lancaster_stem_notprocessed,Wikipage,vader_compound,vader_neg_score,vader_pos_score,vader_neu_score,textblob_polarity,textblob_subjectivity,ibm_sentiment_label,ibm_sentiment_score,ibm_anger,ibm_joy,ibm_sadness,ibm_fear,ibm_disgust,google_sentiment_score,google_sentiment_magnitude,topic,publishedAt,channelId,title,description,channelTitle,tags,duration,duration_seconds,duration_minutes
mSA2tbrYbH8,15 metres,Quantity,NONE,NONE,0.397975,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1,1,15 metre,15 metr,15 metr,15 met,15 metr,15 metr,15 met,NONE,-0.9581,0.14300000000000002,0.116,0.74,0.11032330884603612,0.4539845423936332,negative,-0.427571,0.130207,0.530184,0.53294,0.154805,0.438878,0.0,17.100000381469727,Catalonia Independence,2012-10-11T11:14:49.000Z,UCknLrEdhRCp1aegoMqRaCZg,Spain: Calls for Catalan Independence | European Journal,"Most of Catalonia's citizens think the region would flourish if it could finally separate from the rest of Spain.
 The independence movement in the autonomous northeastern region is thriving in the midst of the country's economic crisis. As Spain's economically strongest region, Catalonia and the taxes it pays to the national government fund an especially large part of the Spanish budget. The region, however, receives much less money per capita in return. Now Catalonia has debts amounting to 42 billion euros and is seeking to hold a referendum on independence. The Spanish government says that would be unconstitutional. Read more: http://mediacenter.dw.de/english/video/?programm=3065&topic=",DW News,"Catalonia', 'Spain', 'independencem crisis', 'european journal', 'dw', 'deutsche welle'",PT5M36S,336,6
mSA2tbrYbH8,Barcelona,Location,"Country, OlympicHostCity, City",http://dbpedia.org/resource/Barcelona,0.89922,neutral,0.0,0.125563,0.045745,0.41267600000000004,0.10825,0.13997300000000001,4,1,Barcelona,Barcelona,Barcelona,Barcelona,barcelona,barcelona,barcelon,http://en.wikipedia.org/wiki/Barcelona,-0.9581,0.14300000000000002,0.116,0.74,0.11032330884603612,0.4539845423936332,negative,-0.427571,0.130207,0.530184,0.53294,0.154805,0.438878,0.0,17.100000381469727,Catalonia Independence,2012-10-11T11:14:49.000Z,UCknLrEdhRCp1aegoMqRaCZg,Spain: Calls for Catalan Independence | European Journal,"Most of Catalonia's citizens think the region would flourish if it could finally separate from the rest of Spain.
 The independence movement in the autonomous northeastern region is thriving in the midst of the country's economic crisis. As Spain's economically strongest region, Catalonia and the taxes it pays to the national government fund an especially large part of the Spanish budget. The region, however, receives much less money per capita in return. Now Catalonia has debts amounting to 42 billion euros and is seeking to hold a referendum on independence. The Spanish government says that would be unconstitutional. Read more: http://mediacenter.dw.de/english/video/?programm=3065&topic=",DW News,"Catalonia', 'Spain', 'independencem crisis', 'european journal', 'dw', 'deutsche welle'",PT5M36S,336,6
mSA2tbrYbH8,Catalonia,Location,City,NONE,0.764301,neutral,0.0,0.336428,0.084765,0.004175,0.54086,0.415434,2,1,Catalonia,Catalonia,Catalonia,Catalonia,catalonia,catalonia,catalon,NONE,-0.9581,0.14300000000000002,0.116,0.74,0.11032330884603612,0.4539845423936332,negative,-0.427571,0.130207,0.530184,0.53294,0.154805,0.438878,0.0,17.100000381469727,Catalonia Independence,2012-10-11T11:14:49.000Z,UCknLrEdhRCp1aegoMqRaCZg,Spain: Calls for Catalan Independence | European Journal,"Most of Catalonia's citizens think the region would flourish if it could finally separate from the rest of Spain.
 The independence movement in the autonomous northeastern region is thriving in the midst of the country's economic crisis. As Spain's economically strongest region, Catalonia and the taxes it pays to the national government fund an especially large part of the Spanish budget. The region, however, receives much less money per capita in return. Now Catalonia has debts amounting to 42 billion euros and is seeking to hold a referendum on independence. The Spanish government says that would be unconstitutional. Read more: http://mediacenter.dw.de/english/video/?programm=3065&topic=",DW News,"Catalonia', 'Spain', 'independencem crisis', 'european journal', 'dw', 'deutsche welle'",PT5M36S,336,6
mSA2tbrYbH8,Catalonia,Location,Region,NONE,0.6195649999999999,negative,-0.710122,0.336428,0.084765,0.004175,0.54086,0.415434,1,1,Catalonia,Catalonia,Catalonia,Catalonia,catalonia,catalonia,catalon,NONE,-0.9581,0.14300000000000002,0.116,0.74,0.11032330884603612,0.4539845423936332,negative,-0.427571,0.130207,0.530184,0.53294,0.154805,0.438878,0.0,17.100000381469727,Catalonia Independence,2012-10-11T11:14:49.000Z,UCknLrEdhRCp1aegoMqRaCZg,Spain: Calls for Catalan Independence | European Journal,"Most of Catalonia's citizens think the region would flourish if it could finally separate from the rest of Spain.
 The independence movement in the autonomous northeastern region is thriving in the midst of the country's economic crisis. As Spain's economically strongest region, Catalonia and the taxes it pays to the national government fund an especially large part of the Spanish budget. The region, however, receives much less money per capita in return. Now Catalonia has debts amounting to 42 billion euros and is seeking to hold a referendum on independence. The Spanish government says that would be unconstitutional. Read more: http://mediacenter.dw.de/english/video/?programm=3065&topic=",DW News,"Catalonia', 'Spain', 'independencem crisis', 'european journal', 'dw', 'deutsche welle'",PT5M36S,336,6
mSA2tbrYbH8,España,Person,NONE,NONE,0.449996,negative,-0.8604139999999999,0.35884499999999997,0.126961,0.024262,0.301998,0.460218,1,1,España,España,España,España,españa,españa,españ,NONE,-0.9581,0.14300000000000002,0.116,0.74,0.11032330884603612,0.4539845423936332,negative,-0.427571,0.130207,0.530184,0.53294,0.154805,0.438878,0.0,17.100000381469727,Catalonia Independence,2012-10-11T11:14:49.000Z,UCknLrEdhRCp1aegoMqRaCZg,Spain: Calls for Catalan Independence | European Journal,"Most of Catalonia's citizens think the region would flourish if it could finally separate from the rest of Spain.
 The independence movement in the autonomous northeastern region is thriving in the midst of the country's economic crisis. As Spain's economically strongest region, Catalonia and the taxes it pays to the national government fund an especially large part of the Spanish budget. The region, however, receives much less money per capita in return. Now Catalonia has debts amounting to 42 billion euros and is seeking to hold a referendum on independence. The Spanish government says that would be unconstitutional. Read more: http://mediacenter.dw.de/english/video/?programm=3065&topic=",DW News,"Catalonia', 'Spain', 'independencem crisis', 'european journal', 'dw', 'deutsche welle'",PT5M36S,336,6
mSA2tbrYbH8,Estelle,Person,NONE,NONE,0.49610299999999996,neutral,0.0,0.13817000000000002,0.054331,0.570806,0.090403,0.140776,2,1,Estelle,Estelle,Estelle,Estelle,estel,estell,estel,NONE,-0.9581,0.14300000000000002,0.116,0.74,0.11032330884603612,0.4539845423936332,negative,-0.427571,0.130207,0.530184,0.53294,0.154805,0.438878,0.0,17.100000381469727,Catalonia Independence,2012-10-11T11:14:49.000Z,UCknLrEdhRCp1aegoMqRaCZg,Spain: Calls for Catalan Independence | European Journal,"Most of Catalonia's citizens think the region would flourish if it could finally separate from the rest of Spain.
 The independence movement in the autonomous northeastern region is thriving in the midst of the country's economic crisis. As Spain's economically strongest region, Catalonia and the taxes it pays to the national government fund an especially large part of the Spanish budget. The region, however, receives much less money per capita in return. Now Catalonia has debts amounting to 42 billion euros and is seeking to hold a referendum on independence. The Spanish government says that would be unconstitutional. Read more: http://mediacenter.dw.de/english/video/?programm=3065&topic=",DW News,"Catalonia', 'Spain', 'independencem crisis', 'european journal', 'dw', 'deutsche welle'",PT5M36S,336,6
mSA2tbrYbH8,Madrid,Location,"PoliticalDistrict, AdministrativeDivision, GovernmentalJurisdiction, City",http://dbpedia.org/resource/Madrid,0.470099,neutral,0.0,0.49034700000000003,0.18874100000000002,0.014232,0.258786,0.184278,1,1,Madrid,Madrid,Madrid,Madrid,madrid,madrid,madrid,http://en.wikipedia.org/wiki/Madrid,-0.9581,0.14300000000000002,0.116,0.74,0.11032330884603612,0.4539845423936332,negative,-0.427571,0.130207,0.530184,0.53294,0.154805,0.438878,0.0,17.100000381469727,Catalonia Independence,2012-10-11T11:14:49.000Z,UCknLrEdhRCp1aegoMqRaCZg,Spain: Calls for Catalan Independence | European Journal,"Most of Catalonia's citizens think the region would flourish if it could finally separate from the rest of Spain.
 The independence movement in the autonomous northeastern region is thriving in the midst of the country's economic crisis. As Spain's economically strongest region, Catalonia and the taxes it pays to the national government fund an especially large part of the Spanish budget. The region, however, receives much less money per capita in return. Now Catalonia has debts amounting to 42 billion euros and is seeking to hold a referendum on independence. The Spanish government says that would be unconstitutional. Read more: http://mediacenter.dw.de/english/video/?programm=3065&topic=",DW News,"Catalonia', 'Spain', 'independencem crisis', 'european journal', 'dw', 'deutsche welle'",PT5M36S,336,6
mSA2tbrYbH8,Reese,Person,NONE,NONE,0.397975,positive,0.642034,0.0,0.0,0.0,0.0,0.0,1,1,Reese,Reese,Reese,Reese,rees,rees,rees,NONE,-0.9581,0.14300000000000002,0.116,0.74,0.11032330884603612,0.4539845423936332,negative,-0.427571,0.130207,0.530184,0.53294,0.154805,0.438878,0.0,17.100000381469727,Catalonia Independence,2012-10-11T11:14:49.000Z,UCknLrEdhRCp1aegoMqRaCZg,Spain: Calls for Catalan Independence | European Journal,"Most of Catalonia's citizens think the region would flourish if it could finally separate from the rest of Spain.
 The independence movement in the autonomous northeastern region is thriving in the midst of the country's economic crisis. As Spain's economically strongest region, Catalonia and the taxes it pays to the national government fund an especially large part of the Spanish budget. The region, however, receives much less money per capita in return. Now Catalonia has debts amounting to 42 billion euros and is seeking to hold a referendum on independence. The Spanish government says that would be unconstitutional. Read more: http://mediacenter.dw.de/english/video/?programm=3065&topic=",DW News,"Catalonia', 'Spain', 'independencem crisis', 'european journal', 'dw', 'deutsche welle'",PT5M36S,336,6
mSA2tbrYbH8,Serena,Person,NONE,NONE,0.401025,negative,-0.8604139999999999,0.35884499999999997,0.126961,0.024262,0.301998,0.460218,1,1,Serena,Serena,Serena,Serena,serena,serena,seren,NONE,-0.9581,0.14300000000000002,0.116,0.74,0.11032330884603612,0.4539845423936332,negative,-0.427571,0.130207,0.530184,0.53294,0.154805,0.438878,0.0,17.100000381469727,Catalonia Independence,2012-10-11T11:14:49.000Z,UCknLrEdhRCp1aegoMqRaCZg,Spain: Calls for Catalan Independence | European Journal,"Most of Catalonia's citizens think the region would flourish if it could finally separate from the rest of Spain.
 The independence movement in the autonomous northeastern region is thriving in the midst of the country's economic crisis. As Spain's economically strongest region, Catalonia and the taxes it pays to the national government fund an especially large part of the Spanish budget. The region, however, receives much less money per capita in return. Now Catalonia has debts amounting to 42 billion euros and is seeking to hold a referendum on independence. The Spanish government says that would be unconstitutional. Read more: http://mediacenter.dw.de/english/video/?programm=3065&topic=",DW News,"Catalonia', 'Spain', 'independencem crisis', 'european journal', 'dw', 'deutsche welle'",PT5M36S,336,6
mSA2tbrYbH8,Spain,Location,"AdministrativeDivision, GovernmentalJurisdiction, Kingdom, Country",http://dbpedia.org/resource/Spain,0.892716,negative,-0.7852680000000001,0.53827,0.175452,0.072186,0.21134,0.164159,4,1,Spain,Spain,Spain,Spain,spain,spain,spain,http://en.wikipedia.org/wiki/Spain,-0.9581,0.14300000000000002,0.116,0.74,0.11032330884603612,0.4539845423936332,negative,-0.427571,0.130207,0.530184,0.53294,0.154805,0.438878,0.0,17.100000381469727,Catalonia Independence,2012-10-11T11:14:49.000Z,UCknLrEdhRCp1aegoMqRaCZg,Spain: Calls for Catalan Independence | European Journal,"Most of Catalonia's citizens think the region would flourish if it could finally separate from the rest of Spain.
 The independence movement in the autonomous northeastern region is thriving in the midst of the country's economic crisis. As Spain's economically strongest region, Catalonia and the taxes it pays to the national government fund an especially large part of the Spanish budget. The region, however, receives much less money per capita in return. Now Catalonia has debts amounting to 42 billion euros and is seeking to hold a referendum on independence. The Spanish government says that would be unconstitutional. Read more: http://mediacenter.dw.de/english/video/?programm=3065&topic=",DW News,"Catalonia', 'Spain', 'independencem crisis', 'european journal', 'dw', 'deutsche welle'",PT5M36S,336,6
