video_id,entity,type,subtypes,DBpedia_URL,relevance,sentiment_label,sentiment_score,emotion_sadness,emotion_fear,emotion_joy,emotion_disgust,emotion_anger,count,is_entity,lemma,porter_stem,snowball_stem,lancaster_stem,porter_stem_notprocessed,snowball_stem_notprocessed,lancaster_stem_notprocessed,Wikipage,vader_compound,vader_neg_score,vader_pos_score,vader_neu_score,textblob_polarity,textblob_subjectivity,ibm_sentiment_label,ibm_sentiment_score,ibm_anger,ibm_joy,ibm_sadness,ibm_fear,ibm_disgust,google_sentiment_score,google_sentiment_magnitude,topic,publishedAt,channelId,title,description,channelTitle,tags,duration,duration_seconds,duration_minutes
r4MYdhHGKNE,100%,Quantity,NONE,NONE,0.24435500000000002,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1,1,100 %,100 %,100 %,100 %,100 %,100 %,100 %,NONE,0.9979,0.026,0.103,0.871,0.17562765334504465,0.5011327038500953,positive,0.45729,0.129942,0.566314,0.48314,0.111506,0.115601,0.10000000149011612,18.700000762939453,Free Trade,2019-04-09T11:55:13.000Z,UC0dgSFD448jg3n6n8hnp30A,MY DIVIDEND PORTFOLIO UP TO £7000 WITH FREETRADE APP NEW STRATAGY!!!,HEY GUYS IN THIS VIDEO IAM EXPLAINING WHY I CHOSE TO SELL 90% OF MY STOCK. THIS NEW STRATEGY MAKES SENSE TO ME. LET ME KNOW YOUR THOUGHTS,Misdemeanor Customs,"MY DIVIDEND PORTFOLIO', 'DIVIDEND PORFOLIO', 'DIVIDEND', 'DIVIDENDS', 'FREETRADE', 'FREETRADE APP', 'STOCKS AND SHARES', 'STOCKS', 'SHARES', 'DIVIDEND PAYING STOCKS', 'PORTFOLIO', 'PASSIVE INCOME', 'HOW TO CREATE PASSIVE INCOME', 'HOW TO RETIRE EARLY', 'RETIRE EARLY', 'INVESTMENT', 'INVESTMENTS', 'DIVIDEND INVESTMENTS'",PT8M24S,504,9
r4MYdhHGKNE,200 pound,Quantity,NONE,NONE,0.24435500000000002,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200 pound,200 pound,200 pound,200 pound,200 pound,200 pound,200 pound,NONE,0.9979,0.026,0.103,0.871,0.17562765334504465,0.5011327038500953,positive,0.45729,0.129942,0.566314,0.48314,0.111506,0.115601,0.10000000149011612,18.700000762939453,Free Trade,2019-04-09T11:55:13.000Z,UC0dgSFD448jg3n6n8hnp30A,MY DIVIDEND PORTFOLIO UP TO £7000 WITH FREETRADE APP NEW STRATAGY!!!,HEY GUYS IN THIS VIDEO IAM EXPLAINING WHY I CHOSE TO SELL 90% OF MY STOCK. THIS NEW STRATEGY MAKES SENSE TO ME. LET ME KNOW YOUR THOUGHTS,Misdemeanor Customs,"MY DIVIDEND PORTFOLIO', 'DIVIDEND PORFOLIO', 'DIVIDEND', 'DIVIDENDS', 'FREETRADE', 'FREETRADE APP', 'STOCKS AND SHARES', 'STOCKS', 'SHARES', 'DIVIDEND PAYING STOCKS', 'PORTFOLIO', 'PASSIVE INCOME', 'HOW TO CREATE PASSIVE INCOME', 'HOW TO RETIRE EARLY', 'RETIRE EARLY', 'INVESTMENT', 'INVESTMENTS', 'DIVIDEND INVESTMENTS'",PT8M24S,504,9
r4MYdhHGKNE,200 pounds,Quantity,NONE,NONE,0.24435500000000002,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200 pound,200 pound,200 pound,200 pound,200 pound,200 pound,200 pound,NONE,0.9979,0.026,0.103,0.871,0.17562765334504465,0.5011327038500953,positive,0.45729,0.129942,0.566314,0.48314,0.111506,0.115601,0.10000000149011612,18.700000762939453,Free Trade,2019-04-09T11:55:13.000Z,UC0dgSFD448jg3n6n8hnp30A,MY DIVIDEND PORTFOLIO UP TO £7000 WITH FREETRADE APP NEW STRATAGY!!!,HEY GUYS IN THIS VIDEO IAM EXPLAINING WHY I CHOSE TO SELL 90% OF MY STOCK. THIS NEW STRATEGY MAKES SENSE TO ME. LET ME KNOW YOUR THOUGHTS,Misdemeanor Customs,"MY DIVIDEND PORTFOLIO', 'DIVIDEND PORFOLIO', 'DIVIDEND', 'DIVIDENDS', 'FREETRADE', 'FREETRADE APP', 'STOCKS AND SHARES', 'STOCKS', 'SHARES', 'DIVIDEND PAYING STOCKS', 'PORTFOLIO', 'PASSIVE INCOME', 'HOW TO CREATE PASSIVE INCOME', 'HOW TO RETIRE EARLY', 'RETIRE EARLY', 'INVESTMENT', 'INVESTMENTS', 'DIVIDEND INVESTMENTS'",PT8M24S,504,9
r4MYdhHGKNE,21 pound,Quantity,NONE,NONE,0.24435500000000002,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1,1,21 pound,21 pound,21 pound,21 pound,21 pound,21 pound,21 pound,NONE,0.9979,0.026,0.103,0.871,0.17562765334504465,0.5011327038500953,positive,0.45729,0.129942,0.566314,0.48314,0.111506,0.115601,0.10000000149011612,18.700000762939453,Free Trade,2019-04-09T11:55:13.000Z,UC0dgSFD448jg3n6n8hnp30A,MY DIVIDEND PORTFOLIO UP TO £7000 WITH FREETRADE APP NEW STRATAGY!!!,HEY GUYS IN THIS VIDEO IAM EXPLAINING WHY I CHOSE TO SELL 90% OF MY STOCK. THIS NEW STRATEGY MAKES SENSE TO ME. LET ME KNOW YOUR THOUGHTS,Misdemeanor Customs,"MY DIVIDEND PORTFOLIO', 'DIVIDEND PORFOLIO', 'DIVIDEND', 'DIVIDENDS', 'FREETRADE', 'FREETRADE APP', 'STOCKS AND SHARES', 'STOCKS', 'SHARES', 'DIVIDEND PAYING STOCKS', 'PORTFOLIO', 'PASSIVE INCOME', 'HOW TO CREATE PASSIVE INCOME', 'HOW TO RETIRE EARLY', 'RETIRE EARLY', 'INVESTMENT', 'INVESTMENTS', 'DIVIDEND INVESTMENTS'",PT8M24S,504,9
r4MYdhHGKNE,"4,000 pound",Quantity,NONE,NONE,0.24435500000000002,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"4,000 pound","4,000 pound","4,000 pound","4,000 pound","4,000 pound","4,000 pound","4,000 pound",NONE,0.9979,0.026,0.103,0.871,0.17562765334504465,0.5011327038500953,positive,0.45729,0.129942,0.566314,0.48314,0.111506,0.115601,0.10000000149011612,18.700000762939453,Free Trade,2019-04-09T11:55:13.000Z,UC0dgSFD448jg3n6n8hnp30A,MY DIVIDEND PORTFOLIO UP TO £7000 WITH FREETRADE APP NEW STRATAGY!!!,HEY GUYS IN THIS VIDEO IAM EXPLAINING WHY I CHOSE TO SELL 90% OF MY STOCK. THIS NEW STRATEGY MAKES SENSE TO ME. LET ME KNOW YOUR THOUGHTS,Misdemeanor Customs,"MY DIVIDEND PORTFOLIO', 'DIVIDEND PORFOLIO', 'DIVIDEND', 'DIVIDENDS', 'FREETRADE', 'FREETRADE APP', 'STOCKS AND SHARES', 'STOCKS', 'SHARES', 'DIVIDEND PAYING STOCKS', 'PORTFOLIO', 'PASSIVE INCOME', 'HOW TO CREATE PASSIVE INCOME', 'HOW TO RETIRE EARLY', 'RETIRE EARLY', 'INVESTMENT', 'INVESTMENTS', 'DIVIDEND INVESTMENTS'",PT8M24S,504,9
r4MYdhHGKNE,40 pounds,Quantity,NONE,NONE,0.24435500000000002,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1,1,40 pound,40 pound,40 pound,40 pound,40 pound,40 pound,40 pound,NONE,0.9979,0.026,0.103,0.871,0.17562765334504465,0.5011327038500953,positive,0.45729,0.129942,0.566314,0.48314,0.111506,0.115601,0.10000000149011612,18.700000762939453,Free Trade,2019-04-09T11:55:13.000Z,UC0dgSFD448jg3n6n8hnp30A,MY DIVIDEND PORTFOLIO UP TO £7000 WITH FREETRADE APP NEW STRATAGY!!!,HEY GUYS IN THIS VIDEO IAM EXPLAINING WHY I CHOSE TO SELL 90% OF MY STOCK. THIS NEW STRATEGY MAKES SENSE TO ME. LET ME KNOW YOUR THOUGHTS,Misdemeanor Customs,"MY DIVIDEND PORTFOLIO', 'DIVIDEND PORFOLIO', 'DIVIDEND', 'DIVIDENDS', 'FREETRADE', 'FREETRADE APP', 'STOCKS AND SHARES', 'STOCKS', 'SHARES', 'DIVIDEND PAYING STOCKS', 'PORTFOLIO', 'PASSIVE INCOME', 'HOW TO CREATE PASSIVE INCOME', 'HOW TO RETIRE EARLY', 'RETIRE EARLY', 'INVESTMENT', 'INVESTMENTS', 'DIVIDEND INVESTMENTS'",PT8M24S,504,9
r4MYdhHGKNE,50 50 pounds,Quantity,NONE,NONE,0.24435500000000002,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1,1,50 50 pound,50 50 pound,50 50 pound,50 50 pound,50 50 pound,50 50 pound,50 50 pound,NONE,0.9979,0.026,0.103,0.871,0.17562765334504465,0.5011327038500953,positive,0.45729,0.129942,0.566314,0.48314,0.111506,0.115601,0.10000000149011612,18.700000762939453,Free Trade,2019-04-09T11:55:13.000Z,UC0dgSFD448jg3n6n8hnp30A,MY DIVIDEND PORTFOLIO UP TO £7000 WITH FREETRADE APP NEW STRATAGY!!!,HEY GUYS IN THIS VIDEO IAM EXPLAINING WHY I CHOSE TO SELL 90% OF MY STOCK. THIS NEW STRATEGY MAKES SENSE TO ME. LET ME KNOW YOUR THOUGHTS,Misdemeanor Customs,"MY DIVIDEND PORTFOLIO', 'DIVIDEND PORFOLIO', 'DIVIDEND', 'DIVIDENDS', 'FREETRADE', 'FREETRADE APP', 'STOCKS AND SHARES', 'STOCKS', 'SHARES', 'DIVIDEND PAYING STOCKS', 'PORTFOLIO', 'PASSIVE INCOME', 'HOW TO CREATE PASSIVE INCOME', 'HOW TO RETIRE EARLY', 'RETIRE EARLY', 'INVESTMENT', 'INVESTMENTS', 'DIVIDEND INVESTMENTS'",PT8M24S,504,9
r4MYdhHGKNE,50 pound,Quantity,NONE,NONE,0.24435500000000002,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1,1,50 pound,50 pound,50 pound,50 pound,50 pound,50 pound,50 pound,NONE,0.9979,0.026,0.103,0.871,0.17562765334504465,0.5011327038500953,positive,0.45729,0.129942,0.566314,0.48314,0.111506,0.115601,0.10000000149011612,18.700000762939453,Free Trade,2019-04-09T11:55:13.000Z,UC0dgSFD448jg3n6n8hnp30A,MY DIVIDEND PORTFOLIO UP TO £7000 WITH FREETRADE APP NEW STRATAGY!!!,HEY GUYS IN THIS VIDEO IAM EXPLAINING WHY I CHOSE TO SELL 90% OF MY STOCK. THIS NEW STRATEGY MAKES SENSE TO ME. LET ME KNOW YOUR THOUGHTS,Misdemeanor Customs,"MY DIVIDEND PORTFOLIO', 'DIVIDEND PORFOLIO', 'DIVIDEND', 'DIVIDENDS', 'FREETRADE', 'FREETRADE APP', 'STOCKS AND SHARES', 'STOCKS', 'SHARES', 'DIVIDEND PAYING STOCKS', 'PORTFOLIO', 'PASSIVE INCOME', 'HOW TO CREATE PASSIVE INCOME', 'HOW TO RETIRE EARLY', 'RETIRE EARLY', 'INVESTMENT', 'INVESTMENTS', 'DIVIDEND INVESTMENTS'",PT8M24S,504,9
r4MYdhHGKNE,50-pound,Quantity,NONE,NONE,0.24435500000000002,neutral,0.0,0.0,0.0,0.0,0.0,0.0,4,1,50-pound,50-pound,50-pound,50-pound,50-pound,50-pound,50-pound,NONE,0.9979,0.026,0.103,0.871,0.17562765334504465,0.5011327038500953,positive,0.45729,0.129942,0.566314,0.48314,0.111506,0.115601,0.10000000149011612,18.700000762939453,Free Trade,2019-04-09T11:55:13.000Z,UC0dgSFD448jg3n6n8hnp30A,MY DIVIDEND PORTFOLIO UP TO £7000 WITH FREETRADE APP NEW STRATAGY!!!,HEY GUYS IN THIS VIDEO IAM EXPLAINING WHY I CHOSE TO SELL 90% OF MY STOCK. THIS NEW STRATEGY MAKES SENSE TO ME. LET ME KNOW YOUR THOUGHTS,Misdemeanor Customs,"MY DIVIDEND PORTFOLIO', 'DIVIDEND PORFOLIO', 'DIVIDEND', 'DIVIDENDS', 'FREETRADE', 'FREETRADE APP', 'STOCKS AND SHARES', 'STOCKS', 'SHARES', 'DIVIDEND PAYING STOCKS', 'PORTFOLIO', 'PASSIVE INCOME', 'HOW TO CREATE PASSIVE INCOME', 'HOW TO RETIRE EARLY', 'RETIRE EARLY', 'INVESTMENT', 'INVESTMENTS', 'DIVIDEND INVESTMENTS'",PT8M24S,504,9
r4MYdhHGKNE,60 pounds,Quantity,NONE,NONE,0.24435500000000002,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1,1,60 pound,60 pound,60 pound,60 pound,60 pound,60 pound,60 pound,NONE,0.9979,0.026,0.103,0.871,0.17562765334504465,0.5011327038500953,positive,0.45729,0.129942,0.566314,0.48314,0.111506,0.115601,0.10000000149011612,18.700000762939453,Free Trade,2019-04-09T11:55:13.000Z,UC0dgSFD448jg3n6n8hnp30A,MY DIVIDEND PORTFOLIO UP TO £7000 WITH FREETRADE APP NEW STRATAGY!!!,HEY GUYS IN THIS VIDEO IAM EXPLAINING WHY I CHOSE TO SELL 90% OF MY STOCK. THIS NEW STRATEGY MAKES SENSE TO ME. LET ME KNOW YOUR THOUGHTS,Misdemeanor Customs,"MY DIVIDEND PORTFOLIO', 'DIVIDEND PORFOLIO', 'DIVIDEND', 'DIVIDENDS', 'FREETRADE', 'FREETRADE APP', 'STOCKS AND SHARES', 'STOCKS', 'SHARES', 'DIVIDEND PAYING STOCKS', 'PORTFOLIO', 'PASSIVE INCOME', 'HOW TO CREATE PASSIVE INCOME', 'HOW TO RETIRE EARLY', 'RETIRE EARLY', 'INVESTMENT', 'INVESTMENTS', 'DIVIDEND INVESTMENTS'",PT8M24S,504,9
r4MYdhHGKNE,"7,000 pound",Quantity,NONE,NONE,0.24435500000000002,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"7,000 pound","7,000 pound","7,000 pound","7,000 pound","7,000 pound","7,000 pound","7,000 pound",NONE,0.9979,0.026,0.103,0.871,0.17562765334504465,0.5011327038500953,positive,0.45729,0.129942,0.566314,0.48314,0.111506,0.115601,0.10000000149011612,18.700000762939453,Free Trade,2019-04-09T11:55:13.000Z,UC0dgSFD448jg3n6n8hnp30A,MY DIVIDEND PORTFOLIO UP TO £7000 WITH FREETRADE APP NEW STRATAGY!!!,HEY GUYS IN THIS VIDEO IAM EXPLAINING WHY I CHOSE TO SELL 90% OF MY STOCK. THIS NEW STRATEGY MAKES SENSE TO ME. LET ME KNOW YOUR THOUGHTS,Misdemeanor Customs,"MY DIVIDEND PORTFOLIO', 'DIVIDEND PORFOLIO', 'DIVIDEND', 'DIVIDENDS', 'FREETRADE', 'FREETRADE APP', 'STOCKS AND SHARES', 'STOCKS', 'SHARES', 'DIVIDEND PAYING STOCKS', 'PORTFOLIO', 'PASSIVE INCOME', 'HOW TO CREATE PASSIVE INCOME', 'HOW TO RETIRE EARLY', 'RETIRE EARLY', 'INVESTMENT', 'INVESTMENTS', 'DIVIDEND INVESTMENTS'",PT8M24S,504,9
r4MYdhHGKNE,Abby,Person,NONE,NONE,0.300672,positive,0.6626810000000001,0.0,0.0,0.0,0.0,0.0,1,1,Abby,Abby,Abby,Abby,abbi,abbi,abby,NONE,0.9979,0.026,0.103,0.871,0.17562765334504465,0.5011327038500953,positive,0.45729,0.129942,0.566314,0.48314,0.111506,0.115601,0.10000000149011612,18.700000762939453,Free Trade,2019-04-09T11:55:13.000Z,UC0dgSFD448jg3n6n8hnp30A,MY DIVIDEND PORTFOLIO UP TO £7000 WITH FREETRADE APP NEW STRATAGY!!!,HEY GUYS IN THIS VIDEO IAM EXPLAINING WHY I CHOSE TO SELL 90% OF MY STOCK. THIS NEW STRATEGY MAKES SENSE TO ME. LET ME KNOW YOUR THOUGHTS,Misdemeanor Customs,"MY DIVIDEND PORTFOLIO', 'DIVIDEND PORFOLIO', 'DIVIDEND', 'DIVIDENDS', 'FREETRADE', 'FREETRADE APP', 'STOCKS AND SHARES', 'STOCKS', 'SHARES', 'DIVIDEND PAYING STOCKS', 'PORTFOLIO', 'PASSIVE INCOME', 'HOW TO CREATE PASSIVE INCOME', 'HOW TO RETIRE EARLY', 'RETIRE EARLY', 'INVESTMENT', 'INVESTMENTS', 'DIVIDEND INVESTMENTS'",PT8M24S,504,9
r4MYdhHGKNE,Apple,Company,"Brand, OperatingSystemDeveloper, ProcessorManufacturer, ProgrammingLanguageDesigner, ProgrammingLanguageDeveloper, ProtocolProvider, SoftwareDeveloper, VentureFundedCompany, VideoGameDeveloper, VideoGamePublisher",http://dbpedia.org/resource/Apple_Inc.,0.335833,neutral,0.0,0.335864,0.040326999999999995,0.223203,0.065613,0.23205599999999998,2,1,Apple,Apple,Apple,Apple,appl,appl,appl,http://en.wikipedia.org/wiki/Apple_Inc.,0.9979,0.026,0.103,0.871,0.17562765334504465,0.5011327038500953,positive,0.45729,0.129942,0.566314,0.48314,0.111506,0.115601,0.10000000149011612,18.700000762939453,Free Trade,2019-04-09T11:55:13.000Z,UC0dgSFD448jg3n6n8hnp30A,MY DIVIDEND PORTFOLIO UP TO £7000 WITH FREETRADE APP NEW STRATAGY!!!,HEY GUYS IN THIS VIDEO IAM EXPLAINING WHY I CHOSE TO SELL 90% OF MY STOCK. THIS NEW STRATEGY MAKES SENSE TO ME. LET ME KNOW YOUR THOUGHTS,Misdemeanor Customs,"MY DIVIDEND PORTFOLIO', 'DIVIDEND PORFOLIO', 'DIVIDEND', 'DIVIDENDS', 'FREETRADE', 'FREETRADE APP', 'STOCKS AND SHARES', 'STOCKS', 'SHARES', 'DIVIDEND PAYING STOCKS', 'PORTFOLIO', 'PASSIVE INCOME', 'HOW TO CREATE PASSIVE INCOME', 'HOW TO RETIRE EARLY', 'RETIRE EARLY', 'INVESTMENT', 'INVESTMENTS', 'DIVIDEND INVESTMENTS'",PT8M24S,504,9
r4MYdhHGKNE,Barclays Bank,Company,NONE,NONE,0.298,negative,-0.6356970000000001,0.270423,0.048119,0.261808,0.255727,0.302361,1,1,Barclays Bank,Barclays Bank,Barclays Bank,Barclays Bank,barclay bank,barclay bank,barclay bank,NONE,0.9979,0.026,0.103,0.871,0.17562765334504465,0.5011327038500953,positive,0.45729,0.129942,0.566314,0.48314,0.111506,0.115601,0.10000000149011612,18.700000762939453,Free Trade,2019-04-09T11:55:13.000Z,UC0dgSFD448jg3n6n8hnp30A,MY DIVIDEND PORTFOLIO UP TO £7000 WITH FREETRADE APP NEW STRATAGY!!!,HEY GUYS IN THIS VIDEO IAM EXPLAINING WHY I CHOSE TO SELL 90% OF MY STOCK. THIS NEW STRATEGY MAKES SENSE TO ME. LET ME KNOW YOUR THOUGHTS,Misdemeanor Customs,"MY DIVIDEND PORTFOLIO', 'DIVIDEND PORFOLIO', 'DIVIDEND', 'DIVIDENDS', 'FREETRADE', 'FREETRADE APP', 'STOCKS AND SHARES', 'STOCKS', 'SHARES', 'DIVIDEND PAYING STOCKS', 'PORTFOLIO', 'PASSIVE INCOME', 'HOW TO CREATE PASSIVE INCOME', 'HOW TO RETIRE EARLY', 'RETIRE EARLY', 'INVESTMENT', 'INVESTMENTS', 'DIVIDEND INVESTMENTS'",PT8M24S,504,9
