video_id,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
7_p6L94CWxs,0,"Okay, okay, okay, but there's only one solution.",0.8177621960639954,0.4,0.9,"Okay,",1
7_p6L94CWxs,0,"Okay, okay, okay, but there's only one solution.",0.8177621960639954,1.3,1.7000000000000002,"okay,",1
7_p6L94CWxs,0,"Okay, okay, okay, but there's only one solution.",0.8177621960639954,1.7000000000000002,2.1,"okay,",1
7_p6L94CWxs,0,"Okay, okay, okay, but there's only one solution.",0.8177621960639954,2.2,2.3,but,1
7_p6L94CWxs,0,"Okay, okay, okay, but there's only one solution.",0.8177621960639954,2.7,2.8,there's,1
7_p6L94CWxs,0,"Okay, okay, okay, but there's only one solution.",0.8177621960639954,2.8,3.1,only,1
7_p6L94CWxs,0,"Okay, okay, okay, but there's only one solution.",0.8177621960639954,3.1,3.2,one,1
7_p6L94CWxs,0,"Okay, okay, okay, but there's only one solution.",0.8177621960639954,3.3,3.6,solution.,1
7_p6L94CWxs,0,I don't wanna so not come down now.,0.7608291506767273,95.3,96.0,I,2
7_p6L94CWxs,0,I don't wanna so not come down now.,0.7608291506767273,96.0,96.0,don't,2
7_p6L94CWxs,0,I don't wanna so not come down now.,0.7608291506767273,96.0,96.2,wanna,2
7_p6L94CWxs,0,I don't wanna so not come down now.,0.7608291506767273,96.2,96.5,so,2
7_p6L94CWxs,0,I don't wanna so not come down now.,0.7608291506767273,97.2,97.4,not,2
7_p6L94CWxs,0,I don't wanna so not come down now.,0.7608291506767273,97.4,97.6,come,2
7_p6L94CWxs,0,I don't wanna so not come down now.,0.7608291506767273,97.6,97.9,down,2
7_p6L94CWxs,0,I don't wanna so not come down now.,0.7608291506767273,97.9,98.0,now.,2
