video_id,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,39.7,40.3,Catalonia,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,40.3,40.6,should,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,40.6,41.0,comply,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,41.0,41.2,with,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,41.2,41.3,the,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,41.3,41.6,Spanish,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,41.6,42.3,constitution,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,42.3,42.4,in,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,42.4,42.6,its,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,42.6,42.9,push,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,42.9,43.1,for,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,43.1,43.2,an,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,43.2,43.9,independence,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,43.9,44.4,referendum,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,44.4,44.7,because,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,44.7,44.8,what's,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,44.8,45.3,happening,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,45.6,46.1,today,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,46.1,46.4,is,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,46.4,46.5,to,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,46.5,47.1,defend,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,47.1,47.8,democracy,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,55.7,55.9,to,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,55.9,56.4,protect,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,56.4,56.5,our,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,56.5,57.3,democracy,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,58.4,58.6,and,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,58.6,59.0,people's,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,59.0,59.4,freedom.,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,61.8,62.1,SLI,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,62.1,62.6,stability,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,62.6,62.7,are,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,62.7,62.8,in,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,62.8,63.0,an,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,63.0,63.4,economy,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,63.4,64.3,catalonians.,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,64.4,64.5,I,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,64.5,64.9,was,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,65.8,65.9,just,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,68.9,69.6,a,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,79.5,79.9,leading,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,79.9,80.0,out,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,80.0,80.1,of,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,80.1,80.2,the,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,80.2,80.4,ground,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,80.4,80.8,logger,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,80.8,81.1,from,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,81.3,81.9,restaurant,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,81.9,82.1,because,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,82.1,82.5,it's,1
-ifjJ5pTeQ0,0,Catalonia should comply with the Spanish constitution in its push for an independence referendum because what's happening today is to defend democracy to protect our democracy and people's freedom. SLI stability are in an economy catalonians. I was just a leading out of the ground logger from restaurant because it's a phone.,0.8544197678565979,82.9,83.0,a,1
