video_id,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
FJwwRtKgKrw,0,"And reached Earth spinning and shining in the glory of the sun with its Everlasting resources and attracting the living things to stay alive and Paving a way for living same as business. It's never-ending. It takes New Dimensions. It just makes itself better and better depending upon the demands. It survives till the last human survives business happens through exchange of values traversing through the generations and spreading across the world with its Logistics. Now, the next generation of logistics is here fdwc free trade warehousing Zone before setting off foot inside this in detail. Let's see about India India as a part of South Asia with its strong Economic Development and booming technology has become one of the prominent places for trading with its geographical location and Manpower resources making it an optimal place for fdwc here. We are in south of",0.895401120185852,1.6,1.8,And,1
FJwwRtKgKrw,0,"And reached Earth spinning and shining in the glory of the sun with its Everlasting resources and attracting the living things to stay alive and Paving a way for living same as business. It's never-ending. It takes New Dimensions. It just makes itself better and better depending upon the demands. It survives till the last human survives business happens through exchange of values traversing through the generations and spreading across the world with its Logistics. Now, the next generation of logistics is here fdwc free trade warehousing Zone before setting off foot inside this in detail. Let's see about India India as a part of South Asia with its strong Economic Development and booming technology has become one of the prominent places for trading with its geographical location and Manpower resources making it an optimal place for fdwc here. We are in south of",0.895401120185852,1.8,2.2,reached,1
FJwwRtKgKrw,0,"And reached Earth spinning and shining in the glory of the sun with its Everlasting resources and attracting the living things to stay alive and Paving a way for living same as business. It's never-ending. It takes New Dimensions. It just makes itself better and better depending upon the demands. It survives till the last human survives business happens through exchange of values traversing through the generations and spreading across the world with its Logistics. Now, the next generation of logistics is here fdwc free trade warehousing Zone before setting off foot inside this in detail. Let's see about India India as a part of South Asia with its strong Economic Development and booming technology has become one of the prominent places for trading with its geographical location and Manpower resources making it an optimal place for fdwc here. We are in south of",0.895401120185852,2.3,2.8,Earth,1
FJwwRtKgKrw,0,"And reached Earth spinning and shining in the glory of the sun with its Everlasting resources and attracting the living things to stay alive and Paving a way for living same as business. It's never-ending. It takes New Dimensions. It just makes itself better and better depending upon the demands. It survives till the last human survives business happens through exchange of values traversing through the generations and spreading across the world with its Logistics. Now, the next generation of logistics is here fdwc free trade warehousing Zone before setting off foot inside this in detail. Let's see about India India as a part of South Asia with its strong Economic Development and booming technology has become one of the prominent places for trading with its geographical location and Manpower resources making it an optimal place for fdwc here. We are in south of",0.895401120185852,2.8,3.2,spinning,1
FJwwRtKgKrw,0,"And reached Earth spinning and shining in the glory of the sun with its Everlasting resources and attracting the living things to stay alive and Paving a way for living same as business. It's never-ending. It takes New Dimensions. It just makes itself better and better depending upon the demands. It survives till the last human survives business happens through exchange of values traversing through the generations and spreading across the world with its Logistics. Now, the next generation of logistics is here fdwc free trade warehousing Zone before setting off foot inside this in detail. Let's see about India India as a part of South Asia with its strong Economic Development and booming technology has become one of the prominent places for trading with its geographical location and Manpower resources making it an optimal place for fdwc here. We are in south of",0.895401120185852,3.2,3.3,and,1
FJwwRtKgKrw,0,"And reached Earth spinning and shining in the glory of the sun with its Everlasting resources and attracting the living things to stay alive and Paving a way for living same as business. It's never-ending. It takes New Dimensions. It just makes itself better and better depending upon the demands. It survives till the last human survives business happens through exchange of values traversing through the generations and spreading across the world with its Logistics. Now, the next generation of logistics is here fdwc free trade warehousing Zone before setting off foot inside this in detail. Let's see about India India as a part of South Asia with its strong Economic Development and booming technology has become one of the prominent places for trading with its geographical location and Manpower resources making it an optimal place for fdwc here. We are in south of",0.895401120185852,3.3,3.8,shining,1
FJwwRtKgKrw,0,"And reached Earth spinning and shining in the glory of the sun with its Everlasting resources and attracting the living things to stay alive and Paving a way for living same as business. It's never-ending. It takes New Dimensions. It just makes itself better and better depending upon the demands. It survives till the last human survives business happens through exchange of values traversing through the generations and spreading across the world with its Logistics. Now, the next generation of logistics is here fdwc free trade warehousing Zone before setting off foot inside this in detail. Let's see about India India as a part of South Asia with its strong Economic Development and booming technology has become one of the prominent places for trading with its geographical location and Manpower resources making it an optimal place for fdwc here. We are in south of",0.895401120185852,3.8,3.9,in,1
FJwwRtKgKrw,0,"And reached Earth spinning and shining in the glory of the sun with its Everlasting resources and attracting the living things to stay alive and Paving a way for living same as business. It's never-ending. It takes New Dimensions. It just makes itself better and better depending upon the demands. It survives till the last human survives business happens through exchange of values traversing through the generations and spreading across the world with its Logistics. Now, the next generation of logistics is here fdwc free trade warehousing Zone before setting off foot inside this in detail. Let's see about India India as a part of South Asia with its strong Economic Development and booming technology has become one of the prominent places for trading with its geographical location and Manpower resources making it an optimal place for fdwc here. We are in south of",0.895401120185852,3.9,4.0,the,1
FJwwRtKgKrw,0,"And reached Earth spinning and shining in the glory of the sun with its Everlasting resources and attracting the living things to stay alive and Paving a way for living same as business. It's never-ending. It takes New Dimensions. It just makes itself better and better depending upon the demands. It survives till the last human survives business happens through exchange of values traversing through the generations and spreading across the world with its Logistics. Now, the next generation of logistics is here fdwc free trade warehousing Zone before setting off foot inside this in detail. Let's see about India India as a part of South Asia with its strong Economic Development and booming technology has become one of the prominent places for trading with its geographical location and Manpower resources making it an optimal place for fdwc here. We are in south of",0.895401120185852,4.0,4.3,glory,1
FJwwRtKgKrw,0,"And reached Earth spinning and shining in the glory of the sun with its Everlasting resources and attracting the living things to stay alive and Paving a way for living same as business. It's never-ending. It takes New Dimensions. It just makes itself better and better depending upon the demands. It survives till the last human survives business happens through exchange of values traversing through the generations and spreading across the world with its Logistics. Now, the next generation of logistics is here fdwc free trade warehousing Zone before setting off foot inside this in detail. Let's see about India India as a part of South Asia with its strong Economic Development and booming technology has become one of the prominent places for trading with its geographical location and Manpower resources making it an optimal place for fdwc here. We are in south of",0.895401120185852,4.3,4.4,of,1
