video_id,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,0.0,0.9,Frustration,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,0.9,1.3,turned,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,1.3,1.5,to,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,1.5,2.0,violence,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,2.0,2.3,in,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,2.3,3.3,Barcelona,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,3.5,3.9,on,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,3.9,4.7,Monday,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,5.0,6.1,pro-independence,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,6.1,6.6,activists,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,6.6,6.9,were,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,7.0,7.5,marking,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,7.5,7.5,a,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,7.5,8.0,year,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,8.0,8.2,since,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,8.2,8.3,a,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,8.3,8.9,referendum,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,8.9,9.0,to,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,9.0,9.3,break,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,9.3,9.6,away,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,9.6,9.8,from,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,9.8,10.1,Spain,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,10.1,10.3,was,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,10.3,10.8,brutally,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,10.8,11.3,quashed,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,11.3,11.5,by,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,11.5,12.1,Madrid,1
QjcyEtbedHc,0,Frustration turned to violence in Barcelona on Monday pro-independence activists were marking a year since a referendum to break away from Spain was brutally quashed by Madrid police were back on the streets in force.,0.8960725665092468,12.5,13.0,police,1
