video_id,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
LQSEeWagbV4,0,Hello everyone today. I want to introduce to use our newest Nation to Define what Electronics?,0.7817655801773071,0.7000000000000001,1.0,Hello,1
LQSEeWagbV4,0,Hello everyone today. I want to introduce to use our newest Nation to Define what Electronics?,0.7817655801773071,1.0,1.3,everyone,1
LQSEeWagbV4,0,Hello everyone today. I want to introduce to use our newest Nation to Define what Electronics?,0.7817655801773071,3.4,3.8,today.,1
LQSEeWagbV4,0,Hello everyone today. I want to introduce to use our newest Nation to Define what Electronics?,0.7817655801773071,3.8,3.9,I,1
LQSEeWagbV4,0,Hello everyone today. I want to introduce to use our newest Nation to Define what Electronics?,0.7817655801773071,3.9,4.2,want,1
LQSEeWagbV4,0,Hello everyone today. I want to introduce to use our newest Nation to Define what Electronics?,0.7817655801773071,4.2,4.5,to,1
LQSEeWagbV4,0,Hello everyone today. I want to introduce to use our newest Nation to Define what Electronics?,0.7817655801773071,4.5,5.2,introduce,1
LQSEeWagbV4,0,Hello everyone today. I want to introduce to use our newest Nation to Define what Electronics?,0.7817655801773071,9.3,9.5,to,1
LQSEeWagbV4,0,Hello everyone today. I want to introduce to use our newest Nation to Define what Electronics?,0.7817655801773071,9.5,9.8,use,1
LQSEeWagbV4,0,Hello everyone today. I want to introduce to use our newest Nation to Define what Electronics?,0.7817655801773071,9.8,10.1,our,1
LQSEeWagbV4,0,Hello everyone today. I want to introduce to use our newest Nation to Define what Electronics?,0.7817655801773071,10.1,10.5,newest,1
LQSEeWagbV4,0,Hello everyone today. I want to introduce to use our newest Nation to Define what Electronics?,0.7817655801773071,10.5,11.0,Nation,1
LQSEeWagbV4,0,Hello everyone today. I want to introduce to use our newest Nation to Define what Electronics?,0.7817655801773071,11.0,11.6,to,1
LQSEeWagbV4,0,Hello everyone today. I want to introduce to use our newest Nation to Define what Electronics?,0.7817655801773071,11.7,12.2,Define,1
LQSEeWagbV4,0,Hello everyone today. I want to introduce to use our newest Nation to Define what Electronics?,0.7817655801773071,12.2,12.4,what,1
LQSEeWagbV4,0,Hello everyone today. I want to introduce to use our newest Nation to Define what Electronics?,0.7817655801773071,12.4,13.2,Electronics?,1
LQSEeWagbV4,0, A cancer we know is that normal growth of sales.,0.7405569553375244,15.7,15.8,A,2
LQSEeWagbV4,0, A cancer we know is that normal growth of sales.,0.7405569553375244,15.8,16.5,cancer,2
