video_id,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
Rj99Npa3RYg,0,"So we did a study in South Australia and Western Australia really looking at parental trust or distrust in childhood vaccinations. I guess the point of that is that there's been lots of media hype about childhood vaccination rates going down, but I really big problem about lack of childhood vaccinations. Actually the epidemiological evidence shows us the childhood vaccination rates haven't really changed much over the past 10 to 15 years nevertheless. It's seen as a problem by policymakers and a problem with respect to Public Health vaccinations have been shown to be probably globally one of the best health promotion measures in reducing preventable diseases. So we're not we're really not trying to come down on a very very Pro vaccination status.",0.8847086429595947,0.2,0.4,So,1
Rj99Npa3RYg,0,"So we did a study in South Australia and Western Australia really looking at parental trust or distrust in childhood vaccinations. I guess the point of that is that there's been lots of media hype about childhood vaccination rates going down, but I really big problem about lack of childhood vaccinations. Actually the epidemiological evidence shows us the childhood vaccination rates haven't really changed much over the past 10 to 15 years nevertheless. It's seen as a problem by policymakers and a problem with respect to Public Health vaccinations have been shown to be probably globally one of the best health promotion measures in reducing preventable diseases. So we're not we're really not trying to come down on a very very Pro vaccination status.",0.8847086429595947,0.4,0.7000000000000001,we,1
Rj99Npa3RYg,0,"So we did a study in South Australia and Western Australia really looking at parental trust or distrust in childhood vaccinations. I guess the point of that is that there's been lots of media hype about childhood vaccination rates going down, but I really big problem about lack of childhood vaccinations. Actually the epidemiological evidence shows us the childhood vaccination rates haven't really changed much over the past 10 to 15 years nevertheless. It's seen as a problem by policymakers and a problem with respect to Public Health vaccinations have been shown to be probably globally one of the best health promotion measures in reducing preventable diseases. So we're not we're really not trying to come down on a very very Pro vaccination status.",0.8847086429595947,0.7000000000000001,1.2,did,1
Rj99Npa3RYg,0,"So we did a study in South Australia and Western Australia really looking at parental trust or distrust in childhood vaccinations. I guess the point of that is that there's been lots of media hype about childhood vaccination rates going down, but I really big problem about lack of childhood vaccinations. Actually the epidemiological evidence shows us the childhood vaccination rates haven't really changed much over the past 10 to 15 years nevertheless. It's seen as a problem by policymakers and a problem with respect to Public Health vaccinations have been shown to be probably globally one of the best health promotion measures in reducing preventable diseases. So we're not we're really not trying to come down on a very very Pro vaccination status.",0.8847086429595947,2.0,2.2,a,1
Rj99Npa3RYg,0,"So we did a study in South Australia and Western Australia really looking at parental trust or distrust in childhood vaccinations. I guess the point of that is that there's been lots of media hype about childhood vaccination rates going down, but I really big problem about lack of childhood vaccinations. Actually the epidemiological evidence shows us the childhood vaccination rates haven't really changed much over the past 10 to 15 years nevertheless. It's seen as a problem by policymakers and a problem with respect to Public Health vaccinations have been shown to be probably globally one of the best health promotion measures in reducing preventable diseases. So we're not we're really not trying to come down on a very very Pro vaccination status.",0.8847086429595947,2.2,2.7,study,1
Rj99Npa3RYg,0,"So we did a study in South Australia and Western Australia really looking at parental trust or distrust in childhood vaccinations. I guess the point of that is that there's been lots of media hype about childhood vaccination rates going down, but I really big problem about lack of childhood vaccinations. Actually the epidemiological evidence shows us the childhood vaccination rates haven't really changed much over the past 10 to 15 years nevertheless. It's seen as a problem by policymakers and a problem with respect to Public Health vaccinations have been shown to be probably globally one of the best health promotion measures in reducing preventable diseases. So we're not we're really not trying to come down on a very very Pro vaccination status.",0.8847086429595947,2.7,2.9,in,1
Rj99Npa3RYg,0,"So we did a study in South Australia and Western Australia really looking at parental trust or distrust in childhood vaccinations. I guess the point of that is that there's been lots of media hype about childhood vaccination rates going down, but I really big problem about lack of childhood vaccinations. Actually the epidemiological evidence shows us the childhood vaccination rates haven't really changed much over the past 10 to 15 years nevertheless. It's seen as a problem by policymakers and a problem with respect to Public Health vaccinations have been shown to be probably globally one of the best health promotion measures in reducing preventable diseases. So we're not we're really not trying to come down on a very very Pro vaccination status.",0.8847086429595947,2.9,3.2,South,1
Rj99Npa3RYg,0,"So we did a study in South Australia and Western Australia really looking at parental trust or distrust in childhood vaccinations. I guess the point of that is that there's been lots of media hype about childhood vaccination rates going down, but I really big problem about lack of childhood vaccinations. Actually the epidemiological evidence shows us the childhood vaccination rates haven't really changed much over the past 10 to 15 years nevertheless. It's seen as a problem by policymakers and a problem with respect to Public Health vaccinations have been shown to be probably globally one of the best health promotion measures in reducing preventable diseases. So we're not we're really not trying to come down on a very very Pro vaccination status.",0.8847086429595947,3.2,3.7,Australia,1
Rj99Npa3RYg,0,"So we did a study in South Australia and Western Australia really looking at parental trust or distrust in childhood vaccinations. I guess the point of that is that there's been lots of media hype about childhood vaccination rates going down, but I really big problem about lack of childhood vaccinations. Actually the epidemiological evidence shows us the childhood vaccination rates haven't really changed much over the past 10 to 15 years nevertheless. It's seen as a problem by policymakers and a problem with respect to Public Health vaccinations have been shown to be probably globally one of the best health promotion measures in reducing preventable diseases. So we're not we're really not trying to come down on a very very Pro vaccination status.",0.8847086429595947,3.7,4.0,and,1
Rj99Npa3RYg,0,"So we did a study in South Australia and Western Australia really looking at parental trust or distrust in childhood vaccinations. I guess the point of that is that there's been lots of media hype about childhood vaccination rates going down, but I really big problem about lack of childhood vaccinations. Actually the epidemiological evidence shows us the childhood vaccination rates haven't really changed much over the past 10 to 15 years nevertheless. It's seen as a problem by policymakers and a problem with respect to Public Health vaccinations have been shown to be probably globally one of the best health promotion measures in reducing preventable diseases. So we're not we're really not trying to come down on a very very Pro vaccination status.",0.8847086429595947,4.0,4.4,Western,1
