video_id,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
Vyqf5mdRmYU,0,That'll yes Manmohan Chief Executive Officer of the Malaysia digital economy Corporation.,0.7999441027641296,0.9,1.3,That'll,1
Vyqf5mdRmYU,0,That'll yes Manmohan Chief Executive Officer of the Malaysia digital economy Corporation.,0.7999441027641296,1.3,1.6,yes,1
Vyqf5mdRmYU,0,That'll yes Manmohan Chief Executive Officer of the Malaysia digital economy Corporation.,0.7999441027641296,1.6,2.4,Manmohan,1
Vyqf5mdRmYU,0,That'll yes Manmohan Chief Executive Officer of the Malaysia digital economy Corporation.,0.7999441027641296,2.7,3.0,Chief,1
Vyqf5mdRmYU,0,That'll yes Manmohan Chief Executive Officer of the Malaysia digital economy Corporation.,0.7999441027641296,3.0,3.6,Executive,1
Vyqf5mdRmYU,0,That'll yes Manmohan Chief Executive Officer of the Malaysia digital economy Corporation.,0.7999441027641296,3.6,4.2,Officer,1
Vyqf5mdRmYU,0,That'll yes Manmohan Chief Executive Officer of the Malaysia digital economy Corporation.,0.7999441027641296,4.3,4.4,of,1
Vyqf5mdRmYU,0,That'll yes Manmohan Chief Executive Officer of the Malaysia digital economy Corporation.,0.7999441027641296,4.4,4.5,the,1
Vyqf5mdRmYU,0,That'll yes Manmohan Chief Executive Officer of the Malaysia digital economy Corporation.,0.7999441027641296,4.5,5.2,Malaysia,1
Vyqf5mdRmYU,0,That'll yes Manmohan Chief Executive Officer of the Malaysia digital economy Corporation.,0.7999441027641296,5.2,5.8,digital,1
Vyqf5mdRmYU,0,That'll yes Manmohan Chief Executive Officer of the Malaysia digital economy Corporation.,0.7999441027641296,5.8,6.6,economy,1
Vyqf5mdRmYU,0,That'll yes Manmohan Chief Executive Officer of the Malaysia digital economy Corporation.,0.7999441027641296,6.6,7.5,Corporation.,1
Vyqf5mdRmYU,0," To add a very good afternoon The Honorable prime minister ministers subject. Ma. Honored guests ladies and gentlemen is an absolute honor and pleasure for me to be standing here to welcome you to this very exciting day. The launch of the world's first digital free trade zone. You have heard from the video the vision of the digital free trade zone or the ftz for short, but just to recap you. The free trade zone is all about empowering the smes to do cross-border trait and power through Commerce. We will be doubling the growth of SME exports in Malaysia at the same time digital free trade zone as well is the vision is to nurture an ecosystem to be formulation to be the best of class Logistics Hub serving the asean market for all Global Brands as well as Global marketplaces, the three components as was listed just now.",0.8807079792022705,13.3,13.4,To,2
Vyqf5mdRmYU,0," To add a very good afternoon The Honorable prime minister ministers subject. Ma. Honored guests ladies and gentlemen is an absolute honor and pleasure for me to be standing here to welcome you to this very exciting day. The launch of the world's first digital free trade zone. You have heard from the video the vision of the digital free trade zone or the ftz for short, but just to recap you. The free trade zone is all about empowering the smes to do cross-border trait and power through Commerce. We will be doubling the growth of SME exports in Malaysia at the same time digital free trade zone as well is the vision is to nurture an ecosystem to be formulation to be the best of class Logistics Hub serving the asean market for all Global Brands as well as Global marketplaces, the three components as was listed just now.",0.8807079792022705,13.4,13.5,add,2
Vyqf5mdRmYU,0," To add a very good afternoon The Honorable prime minister ministers subject. Ma. Honored guests ladies and gentlemen is an absolute honor and pleasure for me to be standing here to welcome you to this very exciting day. The launch of the world's first digital free trade zone. You have heard from the video the vision of the digital free trade zone or the ftz for short, but just to recap you. The free trade zone is all about empowering the smes to do cross-border trait and power through Commerce. We will be doubling the growth of SME exports in Malaysia at the same time digital free trade zone as well is the vision is to nurture an ecosystem to be formulation to be the best of class Logistics Hub serving the asean market for all Global Brands as well as Global marketplaces, the three components as was listed just now.",0.8807079792022705,13.5,13.6,a,2
Vyqf5mdRmYU,0," To add a very good afternoon The Honorable prime minister ministers subject. Ma. Honored guests ladies and gentlemen is an absolute honor and pleasure for me to be standing here to welcome you to this very exciting day. The launch of the world's first digital free trade zone. You have heard from the video the vision of the digital free trade zone or the ftz for short, but just to recap you. The free trade zone is all about empowering the smes to do cross-border trait and power through Commerce. We will be doubling the growth of SME exports in Malaysia at the same time digital free trade zone as well is the vision is to nurture an ecosystem to be formulation to be the best of class Logistics Hub serving the asean market for all Global Brands as well as Global marketplaces, the three components as was listed just now.",0.8807079792022705,13.6,14.0,very,2
Vyqf5mdRmYU,0," To add a very good afternoon The Honorable prime minister ministers subject. Ma. Honored guests ladies and gentlemen is an absolute honor and pleasure for me to be standing here to welcome you to this very exciting day. The launch of the world's first digital free trade zone. You have heard from the video the vision of the digital free trade zone or the ftz for short, but just to recap you. The free trade zone is all about empowering the smes to do cross-border trait and power through Commerce. We will be doubling the growth of SME exports in Malaysia at the same time digital free trade zone as well is the vision is to nurture an ecosystem to be formulation to be the best of class Logistics Hub serving the asean market for all Global Brands as well as Global marketplaces, the three components as was listed just now.",0.8807079792022705,14.0,14.1,good,2
Vyqf5mdRmYU,0," To add a very good afternoon The Honorable prime minister ministers subject. Ma. Honored guests ladies and gentlemen is an absolute honor and pleasure for me to be standing here to welcome you to this very exciting day. The launch of the world's first digital free trade zone. You have heard from the video the vision of the digital free trade zone or the ftz for short, but just to recap you. The free trade zone is all about empowering the smes to do cross-border trait and power through Commerce. We will be doubling the growth of SME exports in Malaysia at the same time digital free trade zone as well is the vision is to nurture an ecosystem to be formulation to be the best of class Logistics Hub serving the asean market for all Global Brands as well as Global marketplaces, the three components as was listed just now.",0.8807079792022705,14.1,14.8,afternoon,2
Vyqf5mdRmYU,0," To add a very good afternoon The Honorable prime minister ministers subject. Ma. Honored guests ladies and gentlemen is an absolute honor and pleasure for me to be standing here to welcome you to this very exciting day. The launch of the world's first digital free trade zone. You have heard from the video the vision of the digital free trade zone or the ftz for short, but just to recap you. The free trade zone is all about empowering the smes to do cross-border trait and power through Commerce. We will be doubling the growth of SME exports in Malaysia at the same time digital free trade zone as well is the vision is to nurture an ecosystem to be formulation to be the best of class Logistics Hub serving the asean market for all Global Brands as well as Global marketplaces, the three components as was listed just now.",0.8807079792022705,14.9,15.0,The,2
Vyqf5mdRmYU,0," To add a very good afternoon The Honorable prime minister ministers subject. Ma. Honored guests ladies and gentlemen is an absolute honor and pleasure for me to be standing here to welcome you to this very exciting day. The launch of the world's first digital free trade zone. You have heard from the video the vision of the digital free trade zone or the ftz for short, but just to recap you. The free trade zone is all about empowering the smes to do cross-border trait and power through Commerce. We will be doubling the growth of SME exports in Malaysia at the same time digital free trade zone as well is the vision is to nurture an ecosystem to be formulation to be the best of class Logistics Hub serving the asean market for all Global Brands as well as Global marketplaces, the three components as was listed just now.",0.8807079792022705,15.0,15.5,Honorable,2
Vyqf5mdRmYU,0," To add a very good afternoon The Honorable prime minister ministers subject. Ma. Honored guests ladies and gentlemen is an absolute honor and pleasure for me to be standing here to welcome you to this very exciting day. The launch of the world's first digital free trade zone. You have heard from the video the vision of the digital free trade zone or the ftz for short, but just to recap you. The free trade zone is all about empowering the smes to do cross-border trait and power through Commerce. We will be doubling the growth of SME exports in Malaysia at the same time digital free trade zone as well is the vision is to nurture an ecosystem to be formulation to be the best of class Logistics Hub serving the asean market for all Global Brands as well as Global marketplaces, the three components as was listed just now.",0.8807079792022705,15.5,15.7,prime,2
