video_id,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
ZWND2drCupY,0,"She's all special. She don't even kill to be honest with you. She just she different. She's not like a I've been around other three year old children. I know why she's so accelerated. She's never been vaccinated before she's never had any vaccinations. So that's why she's so accelerated. She doesn't have mercury in her body and things of that nature. So my son also, they just dip a different they sit down like little people and just talk. I don't believe in conspiracy theories on anything like that. I'm just a cold-blooded investigator what made me not want to get my children vaccinated was because I studied a lot about killing, you know bad enzymes and stuff in the body and that's not an opening Through Your Skin your openings are your nose your mouth? I'm not gonna say I'm against the need to look at all these textiles.",0.7345846891403198,3.4,3.6,She's,1
ZWND2drCupY,0,"She's all special. She don't even kill to be honest with you. She just she different. She's not like a I've been around other three year old children. I know why she's so accelerated. She's never been vaccinated before she's never had any vaccinations. So that's why she's so accelerated. She doesn't have mercury in her body and things of that nature. So my son also, they just dip a different they sit down like little people and just talk. I don't believe in conspiracy theories on anything like that. I'm just a cold-blooded investigator what made me not want to get my children vaccinated was because I studied a lot about killing, you know bad enzymes and stuff in the body and that's not an opening Through Your Skin your openings are your nose your mouth? I'm not gonna say I'm against the need to look at all these textiles.",0.7345846891403198,3.6,3.8,all,1
ZWND2drCupY,0,"She's all special. She don't even kill to be honest with you. She just she different. She's not like a I've been around other three year old children. I know why she's so accelerated. She's never been vaccinated before she's never had any vaccinations. So that's why she's so accelerated. She doesn't have mercury in her body and things of that nature. So my son also, they just dip a different they sit down like little people and just talk. I don't believe in conspiracy theories on anything like that. I'm just a cold-blooded investigator what made me not want to get my children vaccinated was because I studied a lot about killing, you know bad enzymes and stuff in the body and that's not an opening Through Your Skin your openings are your nose your mouth? I'm not gonna say I'm against the need to look at all these textiles.",0.7345846891403198,3.8,4.2,special.,1
ZWND2drCupY,0,"She's all special. She don't even kill to be honest with you. She just she different. She's not like a I've been around other three year old children. I know why she's so accelerated. She's never been vaccinated before she's never had any vaccinations. So that's why she's so accelerated. She doesn't have mercury in her body and things of that nature. So my son also, they just dip a different they sit down like little people and just talk. I don't believe in conspiracy theories on anything like that. I'm just a cold-blooded investigator what made me not want to get my children vaccinated was because I studied a lot about killing, you know bad enzymes and stuff in the body and that's not an opening Through Your Skin your openings are your nose your mouth? I'm not gonna say I'm against the need to look at all these textiles.",0.7345846891403198,4.2,4.3,She,1
ZWND2drCupY,0,"She's all special. She don't even kill to be honest with you. She just she different. She's not like a I've been around other three year old children. I know why she's so accelerated. She's never been vaccinated before she's never had any vaccinations. So that's why she's so accelerated. She doesn't have mercury in her body and things of that nature. So my son also, they just dip a different they sit down like little people and just talk. I don't believe in conspiracy theories on anything like that. I'm just a cold-blooded investigator what made me not want to get my children vaccinated was because I studied a lot about killing, you know bad enzymes and stuff in the body and that's not an opening Through Your Skin your openings are your nose your mouth? I'm not gonna say I'm against the need to look at all these textiles.",0.7345846891403198,4.3,4.5,don't,1
ZWND2drCupY,0,"She's all special. She don't even kill to be honest with you. She just she different. She's not like a I've been around other three year old children. I know why she's so accelerated. She's never been vaccinated before she's never had any vaccinations. So that's why she's so accelerated. She doesn't have mercury in her body and things of that nature. So my son also, they just dip a different they sit down like little people and just talk. I don't believe in conspiracy theories on anything like that. I'm just a cold-blooded investigator what made me not want to get my children vaccinated was because I studied a lot about killing, you know bad enzymes and stuff in the body and that's not an opening Through Your Skin your openings are your nose your mouth? I'm not gonna say I'm against the need to look at all these textiles.",0.7345846891403198,4.5,4.7,even,1
ZWND2drCupY,0,"She's all special. She don't even kill to be honest with you. She just she different. She's not like a I've been around other three year old children. I know why she's so accelerated. She's never been vaccinated before she's never had any vaccinations. So that's why she's so accelerated. She doesn't have mercury in her body and things of that nature. So my son also, they just dip a different they sit down like little people and just talk. I don't believe in conspiracy theories on anything like that. I'm just a cold-blooded investigator what made me not want to get my children vaccinated was because I studied a lot about killing, you know bad enzymes and stuff in the body and that's not an opening Through Your Skin your openings are your nose your mouth? I'm not gonna say I'm against the need to look at all these textiles.",0.7345846891403198,4.7,5.1,kill,1
ZWND2drCupY,0,"She's all special. She don't even kill to be honest with you. She just she different. She's not like a I've been around other three year old children. I know why she's so accelerated. She's never been vaccinated before she's never had any vaccinations. So that's why she's so accelerated. She doesn't have mercury in her body and things of that nature. So my son also, they just dip a different they sit down like little people and just talk. I don't believe in conspiracy theories on anything like that. I'm just a cold-blooded investigator what made me not want to get my children vaccinated was because I studied a lot about killing, you know bad enzymes and stuff in the body and that's not an opening Through Your Skin your openings are your nose your mouth? I'm not gonna say I'm against the need to look at all these textiles.",0.7345846891403198,6.1,6.3,to,1
ZWND2drCupY,0,"She's all special. She don't even kill to be honest with you. She just she different. She's not like a I've been around other three year old children. I know why she's so accelerated. She's never been vaccinated before she's never had any vaccinations. So that's why she's so accelerated. She doesn't have mercury in her body and things of that nature. So my son also, they just dip a different they sit down like little people and just talk. I don't believe in conspiracy theories on anything like that. I'm just a cold-blooded investigator what made me not want to get my children vaccinated was because I studied a lot about killing, you know bad enzymes and stuff in the body and that's not an opening Through Your Skin your openings are your nose your mouth? I'm not gonna say I'm against the need to look at all these textiles.",0.7345846891403198,6.3,6.5,be,1
ZWND2drCupY,0,"She's all special. She don't even kill to be honest with you. She just she different. She's not like a I've been around other three year old children. I know why she's so accelerated. She's never been vaccinated before she's never had any vaccinations. So that's why she's so accelerated. She doesn't have mercury in her body and things of that nature. So my son also, they just dip a different they sit down like little people and just talk. I don't believe in conspiracy theories on anything like that. I'm just a cold-blooded investigator what made me not want to get my children vaccinated was because I studied a lot about killing, you know bad enzymes and stuff in the body and that's not an opening Through Your Skin your openings are your nose your mouth? I'm not gonna say I'm against the need to look at all these textiles.",0.7345846891403198,6.5,6.8,honest,1
