video_id,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
IEaBTv13KUE,0,Vaccination is a life Journey from cradle to a full life. It's vital to keep vaccinations in mind every step of the way from childhood to adulthood and after at all stages of your life. It is essential to Shield you from many diseases at your most vulnerable stage after birth babies need vaccinations. They also need it when they start school adults never outgrow the need for vaccinations before performing the Hajj or umrah vaccination is also needed wherever you think to travel make sure to take the required vaccines.,0.8330379128456116,0.2,1.1,Vaccination,1
IEaBTv13KUE,0,Vaccination is a life Journey from cradle to a full life. It's vital to keep vaccinations in mind every step of the way from childhood to adulthood and after at all stages of your life. It is essential to Shield you from many diseases at your most vulnerable stage after birth babies need vaccinations. They also need it when they start school adults never outgrow the need for vaccinations before performing the Hajj or umrah vaccination is also needed wherever you think to travel make sure to take the required vaccines.,0.8330379128456116,1.1,1.3,is,1
IEaBTv13KUE,0,Vaccination is a life Journey from cradle to a full life. It's vital to keep vaccinations in mind every step of the way from childhood to adulthood and after at all stages of your life. It is essential to Shield you from many diseases at your most vulnerable stage after birth babies need vaccinations. They also need it when they start school adults never outgrow the need for vaccinations before performing the Hajj or umrah vaccination is also needed wherever you think to travel make sure to take the required vaccines.,0.8330379128456116,1.3,1.4,a,1
IEaBTv13KUE,0,Vaccination is a life Journey from cradle to a full life. It's vital to keep vaccinations in mind every step of the way from childhood to adulthood and after at all stages of your life. It is essential to Shield you from many diseases at your most vulnerable stage after birth babies need vaccinations. They also need it when they start school adults never outgrow the need for vaccinations before performing the Hajj or umrah vaccination is also needed wherever you think to travel make sure to take the required vaccines.,0.8330379128456116,1.4,1.7000000000000002,life,1
IEaBTv13KUE,0,Vaccination is a life Journey from cradle to a full life. It's vital to keep vaccinations in mind every step of the way from childhood to adulthood and after at all stages of your life. It is essential to Shield you from many diseases at your most vulnerable stage after birth babies need vaccinations. They also need it when they start school adults never outgrow the need for vaccinations before performing the Hajj or umrah vaccination is also needed wherever you think to travel make sure to take the required vaccines.,0.8330379128456116,1.7000000000000002,2.1,Journey,1
IEaBTv13KUE,0,Vaccination is a life Journey from cradle to a full life. It's vital to keep vaccinations in mind every step of the way from childhood to adulthood and after at all stages of your life. It is essential to Shield you from many diseases at your most vulnerable stage after birth babies need vaccinations. They also need it when they start school adults never outgrow the need for vaccinations before performing the Hajj or umrah vaccination is also needed wherever you think to travel make sure to take the required vaccines.,0.8330379128456116,2.1,2.3,from,1
IEaBTv13KUE,0,Vaccination is a life Journey from cradle to a full life. It's vital to keep vaccinations in mind every step of the way from childhood to adulthood and after at all stages of your life. It is essential to Shield you from many diseases at your most vulnerable stage after birth babies need vaccinations. They also need it when they start school adults never outgrow the need for vaccinations before performing the Hajj or umrah vaccination is also needed wherever you think to travel make sure to take the required vaccines.,0.8330379128456116,2.3,2.9,cradle,1
IEaBTv13KUE,0,Vaccination is a life Journey from cradle to a full life. It's vital to keep vaccinations in mind every step of the way from childhood to adulthood and after at all stages of your life. It is essential to Shield you from many diseases at your most vulnerable stage after birth babies need vaccinations. They also need it when they start school adults never outgrow the need for vaccinations before performing the Hajj or umrah vaccination is also needed wherever you think to travel make sure to take the required vaccines.,0.8330379128456116,2.9,3.1,to,1
IEaBTv13KUE,0,Vaccination is a life Journey from cradle to a full life. It's vital to keep vaccinations in mind every step of the way from childhood to adulthood and after at all stages of your life. It is essential to Shield you from many diseases at your most vulnerable stage after birth babies need vaccinations. They also need it when they start school adults never outgrow the need for vaccinations before performing the Hajj or umrah vaccination is also needed wherever you think to travel make sure to take the required vaccines.,0.8330379128456116,3.1,3.2,a,1
IEaBTv13KUE,0,Vaccination is a life Journey from cradle to a full life. It's vital to keep vaccinations in mind every step of the way from childhood to adulthood and after at all stages of your life. It is essential to Shield you from many diseases at your most vulnerable stage after birth babies need vaccinations. They also need it when they start school adults never outgrow the need for vaccinations before performing the Hajj or umrah vaccination is also needed wherever you think to travel make sure to take the required vaccines.,0.8330379128456116,3.2,3.5,full,1
