video_id,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
g3mCPXe1jLU,0,Veronica,0.4327673614025116,60.9,61.5,Veronica,1
g3mCPXe1jLU,0, No more jump.,0.6443806886672974,65.4,65.6,No,2
g3mCPXe1jLU,0, No more jump.,0.6443806886672974,65.6,65.7,more,2
g3mCPXe1jLU,0, No more jump.,0.6443806886672974,65.7,66.0,jump.,2
g3mCPXe1jLU,0, Champion Toyota,0.7601628303527832,68.1,68.6,Champion,3
g3mCPXe1jLU,0, Champion Toyota,0.7601628303527832,68.6,69.3,Toyota,3
g3mCPXe1jLU,0, Trumbo,0.6517596244812012,71.8,72.2,Trumbo,4
g3mCPXe1jLU,0, No strength.,0.8305352330207825,80.1,80.3,No,5
g3mCPXe1jLU,0, No strength.,0.8305352330207825,80.3,80.9,strength.,5
g3mCPXe1jLU,0, You knew Junkanoo?,0.844722330570221,82.6,83.0,You,6
g3mCPXe1jLU,0, You knew Junkanoo?,0.844722330570221,83.0,83.2,knew,6
g3mCPXe1jLU,0, You knew Junkanoo?,0.844722330570221,83.2,83.8,Junkanoo?,6
g3mCPXe1jLU,0, You know.,0.912838578224182,85.9,86.2,You,7
g3mCPXe1jLU,0, You know.,0.912838578224182,86.2,86.9,know.,7
g3mCPXe1jLU,0, You know put our Mantra coin the not quantity.,0.7784410715103149,89.0,89.0,You,8
g3mCPXe1jLU,0, You know put our Mantra coin the not quantity.,0.7784410715103149,89.0,89.3,know,8
g3mCPXe1jLU,0, You know put our Mantra coin the not quantity.,0.7784410715103149,89.3,89.5,put,8
g3mCPXe1jLU,0, You know put our Mantra coin the not quantity.,0.7784410715103149,89.5,89.6,our,8
g3mCPXe1jLU,0, You know put our Mantra coin the not quantity.,0.7784410715103149,89.6,89.9,Mantra,8
g3mCPXe1jLU,0, You know put our Mantra coin the not quantity.,0.7784410715103149,89.9,90.2,coin,8
g3mCPXe1jLU,0, You know put our Mantra coin the not quantity.,0.7784410715103149,90.2,90.6,the,8
g3mCPXe1jLU,0, You know put our Mantra coin the not quantity.,0.7784410715103149,91.4,91.7,not,8
g3mCPXe1jLU,0, You know put our Mantra coin the not quantity.,0.7784410715103149,91.7,92.4,quantity.,8
g3mCPXe1jLU,0, In kinetic energy when we support Allah without touching without too much flour doctor doctor Very Bad Doctor. Yeah.,0.8328554034233093,94.7,94.8,In,9
g3mCPXe1jLU,0, In kinetic energy when we support Allah without touching without too much flour doctor doctor Very Bad Doctor. Yeah.,0.8328554034233093,94.8,95.2,kinetic,9
g3mCPXe1jLU,0, In kinetic energy when we support Allah without touching without too much flour doctor doctor Very Bad Doctor. Yeah.,0.8328554034233093,95.2,95.9,energy,9
g3mCPXe1jLU,0, In kinetic energy when we support Allah without touching without too much flour doctor doctor Very Bad Doctor. Yeah.,0.8328554034233093,96.1,96.4,when,9
g3mCPXe1jLU,0, In kinetic energy when we support Allah without touching without too much flour doctor doctor Very Bad Doctor. Yeah.,0.8328554034233093,96.4,96.5,we,9
g3mCPXe1jLU,0, In kinetic energy when we support Allah without touching without too much flour doctor doctor Very Bad Doctor. Yeah.,0.8328554034233093,96.5,96.8,support,9
g3mCPXe1jLU,0, In kinetic energy when we support Allah without touching without too much flour doctor doctor Very Bad Doctor. Yeah.,0.8328554034233093,96.8,97.5,Allah,9
g3mCPXe1jLU,0, In kinetic energy when we support Allah without touching without too much flour doctor doctor Very Bad Doctor. Yeah.,0.8328554034233093,98.4,98.7,without,9
g3mCPXe1jLU,0, In kinetic energy when we support Allah without touching without too much flour doctor doctor Very Bad Doctor. Yeah.,0.8328554034233093,98.7,99.1,touching,9
g3mCPXe1jLU,0, In kinetic energy when we support Allah without touching without too much flour doctor doctor Very Bad Doctor. Yeah.,0.8328554034233093,100.9,101.1,without,9
g3mCPXe1jLU,0, In kinetic energy when we support Allah without touching without too much flour doctor doctor Very Bad Doctor. Yeah.,0.8328554034233093,101.1,101.2,too,9
g3mCPXe1jLU,0, In kinetic energy when we support Allah without touching without too much flour doctor doctor Very Bad Doctor. Yeah.,0.8328554034233093,101.2,101.4,much,9
g3mCPXe1jLU,0, In kinetic energy when we support Allah without touching without too much flour doctor doctor Very Bad Doctor. Yeah.,0.8328554034233093,101.4,101.8,flour,9
g3mCPXe1jLU,0, In kinetic energy when we support Allah without touching without too much flour doctor doctor Very Bad Doctor. Yeah.,0.8328554034233093,102.8,103.2,doctor,9
g3mCPXe1jLU,0, In kinetic energy when we support Allah without touching without too much flour doctor doctor Very Bad Doctor. Yeah.,0.8328554034233093,103.2,104.1,doctor,9
g3mCPXe1jLU,0, In kinetic energy when we support Allah without touching without too much flour doctor doctor Very Bad Doctor. Yeah.,0.8328554034233093,104.6,104.8,Very,9
g3mCPXe1jLU,0, In kinetic energy when we support Allah without touching without too much flour doctor doctor Very Bad Doctor. Yeah.,0.8328554034233093,104.8,105.4,Bad,9
g3mCPXe1jLU,0, In kinetic energy when we support Allah without touching without too much flour doctor doctor Very Bad Doctor. Yeah.,0.8328554034233093,105.4,105.8,Doctor.,9
g3mCPXe1jLU,0, In kinetic energy when we support Allah without touching without too much flour doctor doctor Very Bad Doctor. Yeah.,0.8328554034233093,107.1,107.4,Yeah.,9
g3mCPXe1jLU,0, Mana don't pull back,0.6806198954582214,108.7,108.8,Mana,10
g3mCPXe1jLU,0, Mana don't pull back,0.6806198954582214,108.8,109.2,don't,10
g3mCPXe1jLU,0, Mana don't pull back,0.6806198954582214,109.2,109.8,pull,10
g3mCPXe1jLU,0, Mana don't pull back,0.6806198954582214,111.3,111.6,back,10
g3mCPXe1jLU,0," Well, I'm not going the yes Newton Newton anchor in the group of put your journey new dilemma.",0.8701878786087036,113.2,113.4,"Well,",11
g3mCPXe1jLU,0," Well, I'm not going the yes Newton Newton anchor in the group of put your journey new dilemma.",0.8701878786087036,113.4,113.5,I'm,11
g3mCPXe1jLU,0," Well, I'm not going the yes Newton Newton anchor in the group of put your journey new dilemma.",0.8701878786087036,113.5,113.6,not,11
g3mCPXe1jLU,0," Well, I'm not going the yes Newton Newton anchor in the group of put your journey new dilemma.",0.8701878786087036,113.6,113.9,going,11
g3mCPXe1jLU,0," Well, I'm not going the yes Newton Newton anchor in the group of put your journey new dilemma.",0.8701878786087036,113.9,114.4,the,11
g3mCPXe1jLU,0," Well, I'm not going the yes Newton Newton anchor in the group of put your journey new dilemma.",0.8701878786087036,114.6,115.1,yes,11
g3mCPXe1jLU,0," Well, I'm not going the yes Newton Newton anchor in the group of put your journey new dilemma.",0.8701878786087036,116.5,117.3,Newton,11
g3mCPXe1jLU,0," Well, I'm not going the yes Newton Newton anchor in the group of put your journey new dilemma.",0.8701878786087036,122.0,122.5,Newton,11
g3mCPXe1jLU,0," Well, I'm not going the yes Newton Newton anchor in the group of put your journey new dilemma.",0.8701878786087036,122.5,122.8,anchor,11
g3mCPXe1jLU,0," Well, I'm not going the yes Newton Newton anchor in the group of put your journey new dilemma.",0.8701878786087036,122.8,122.9,in,11
g3mCPXe1jLU,0," Well, I'm not going the yes Newton Newton anchor in the group of put your journey new dilemma.",0.8701878786087036,122.9,123.2,the,11
g3mCPXe1jLU,0," Well, I'm not going the yes Newton Newton anchor in the group of put your journey new dilemma.",0.8701878786087036,124.2,124.5,group,11
g3mCPXe1jLU,0," Well, I'm not going the yes Newton Newton anchor in the group of put your journey new dilemma.",0.8701878786087036,124.5,124.6,of,11
